gtdb_species_clade_id	genome_size_Mbp	mean_protein_count	has_phaC	phb_status	gtdb_phylum
s__TCS55_sp014382015--GB_GCA_014382015.1	2.141649	2060.6666666666665	0	precursors_only	Marinisomatota
s__TMED-70_sp002699165--GB_GCA_002699165.1	1.16110875	1206.0	0	absent	Chloroflexota
s__TMED-70_sp008373205--GB_GCA_008373205.1	1.3190435	1409.0	0	absent	Chloroflexota
s__TMED108_sp002724475--GB_GCA_002724475.1	1.54273	1487.4	0	precursors_only	Marinisomatota
s__TMED112_sp003280455--GB_GCA_023703535.1	0.8788925	923.75	0	absent	Pseudomonadota
s__TMED112_sp902529055--GB_GCA_023703555.1	0.8592375	900.9	0	absent	Pseudomonadota
s__TMED112_sp902610995--GB_GCA_902610995.1	0.8488028333333334	889.1666666666666	0	absent	Pseudomonadota
s__TMED144_sp902615915--GB_GCA_902615915.1	1.5329925	1468.5	0	precursors_only	Marinisomatota
s__TMED14_sp002292855--GB_GCA_002292855.1	1.4702035	1387.5	0	precursors_only	Bacteroidota
s__TMED14_sp002381225--GB_GCA_002381225.1	1.7359575454545455	1651.6363636363637	0	precursors_only	Bacteroidota
s__TMED14_sp002682945--GB_GCA_002682945.1	1.7107425	1550.0	0	precursors_only	Bacteroidota
s__TMED15_sp002714785--GB_GCA_002714785.1	4.90033275	4112.25	0	precursors_only	Poribacteria
s__TMED161_sp002703645--GB_GCA_002703645.1	1.4741225	1387.5	0	precursors_only	Marinisomatota
s__TMED161_sp002731795--GB_GCA_002731795.1	1.4135116666666667	1380.3333333333333	0	precursors_only	Marinisomatota
s__TMED23_sp002168115--GB_GCA_002168115.1	2.7263055	2592.5	0	precursors_only	Pseudomonadota
s__TMED23_sp018649725--GB_GCA_018649725.1	3.5470643333333336	3509.6666666666665	1	complete	Pseudomonadota
s__TMED25_sp002168075--GB_GCA_002168075.1	1.43452625	1472.25	0	precursors_only	Pseudomonadota
s__TMED25_sp002694595--GB_GCA_913045225.1	1.129902	1192.25	0	precursors_only	Pseudomonadota
s__TMED25_sp902633855--GB_GCA_902633855.1	1.183446	1212.5	0	precursors_only	Pseudomonadota
s__TMED27_sp002167715--GB_GCA_002167715.1	2.475587	2467.0	1	complete	Pseudomonadota
s__TMED27_sp023898785--GB_GCA_023898785.1	2.1964155	2229.5	1	complete	Pseudomonadota
s__TMED2_sp002168225--GB_GCA_002168225.1	3.063835533333333	2974.133333333333	1	complete	Pseudomonadota
s__TMED48_sp002338445--GB_GCA_002338445.1	2.1644875	1947.0	0	precursors_only	Pseudomonadota
s__TMED48_sp002689135--GB_GCA_002689135.1	1.9788805	1922.0	0	precursors_only	Pseudomonadota
s__TMED48_sp002720735--GB_GCA_002720735.1	1.9127453333333333	1733.0	0	precursors_only	Pseudomonadota
s__TMED48_sp002731695--GB_GCA_002731695.1	2.394572	2141.5	0	precursors_only	Pseudomonadota
s__TMED58_sp018654605--GB_GCA_018654605.1	0.9980295	1035.5	0	precursors_only	Desulfobacterota_D
s__TMED69_sp002170535--GB_GCA_002170535.1	1.596116	1652.5	1	complete	Pseudomonadota
s__TMED6_sp002711465--GB_GCA_002711465.1	0.912695	908.5	0	precursors_only	Marinisomatota
s__TMED80_sp002170405--GB_GCA_004321745.1	1.7703795	1618.0	0	precursors_only	Marinisomatota
s__TMED80_sp018645565--GB_GCA_018645565.1	1.9504531666666667	1930.5	0	precursors_only	Marinisomatota
s__TMED96_sp902635965--GB_GCA_902635965.1	1.551384	1390.0	0	precursors_only	Bacteroidota
s__TMP-24_sp018240425--GB_GCA_018240425.1	3.132494	3116.0	1	complete	Pseudomonadota
s__TOLSYN_sp903851035--GB_GCA_903851035.1	3.1807057999999997	3004.2	0	precursors_only	Acidobacteriota
s__TTA-H9_sp002418865--GB_GCA_002418865.1	2.4875504	2261.4	0	precursors_only	Bacteroidota
s__Tabrizicola_sp002280315--GB_GCA_002280315.1	2.6992595	3105.0	0	precursors_only	Pseudomonadota
s__Tabrizicola_sp002280405--GB_GCA_002280405.1	3.238599	3274.5	1	complete	Pseudomonadota
s__Tabrizicola_sp018057165--GB_GCA_018057165.1	2.8706755	3129.5	1	complete	Pseudomonadota
s__Tagaea_sp020249045--GB_GCA_020249045.1	3.9462285	4198.5	1	complete	Pseudomonadota
s__Tahibacter_sp001725155--GB_GCA_001725155.1	5.74808375	4755.75	1	complete	Pseudomonadota
s__Taishania_pollutisoli--RS_GCF_014518315.1	3.753509	3269.3333333333335	0	precursors_only	Bacteroidota
s__Tamlana_A_agarivorans--RS_GCF_001642835.1	3.743809	3217.3333333333335	0	precursors_only	Bacteroidota
s__Tannerella_serpentiformis--RS_GCF_003033925.1	2.864711363636364	2950.2727272727275	0	precursors_only	Bacteroidota
s__Tateyamaria_sp003445215--GB_GCA_905480645.1	3.199066	3111.3636363636365	1	complete	Pseudomonadota
s__Tatlockia_jamestowniensis--RS_GCF_001467745.1	3.3676405	3012.75	1	complete	Pseudomonadota
s__Tatlockia_jordanis--RS_GCF_900637635.1	3.070516	2808.3333333333335	1	complete	Pseudomonadota
s__Tatlockia_lansingensis--RS_GCF_900187355.1	2.9278775	2695.75	1	complete	Pseudomonadota
s__Tatlockia_micdadei--RS_GCF_000953635.1	3.2931688571428572	2971.0	1	complete	Pseudomonadota
s__Tatumella_morbirosei--RS_GCF_000757425.2	4.203872	3884.0	0	absent	Pseudomonadota
s__Tatumella_ptyseos--RS_GCF_000735525.1	3.56423225	3422.5	0	absent	Pseudomonadota
s__Tatumella_sp018257575--RS_GCF_018257575.1	3.5590136666666665	3326.0	0	absent	Pseudomonadota
s__Tautonia_rosea--RS_GCF_012958305.1	6.963388333333333	5506.0	0	precursors_only	Planctomycetota
s__Taylorella_equigenitalis--RS_GCF_000276685.1	1.6794680833333333	1543.25	0	absent	Pseudomonadota
s__Tc-Br11-B2g6-7_sp001564055--GB_GCA_001564055.1	3.3569275	3048.5	0	precursors_only	Bacteroidota
s__Telluria_aquatica--RS_GCF_011682045.1	7.4035545	6504.5	1	complete	Pseudomonadota
s__Telluria_arenae--RS_GCF_008014745.1	5.948933	5283.5	1	complete	Pseudomonadota
s__Telluria_aurea_B--RS_GCF_014200505.1	5.444179	4674.5	1	complete	Pseudomonadota
s__Telluria_sp001412595--RS_GCF_001412595.2	6.1414175	5427.5	1	complete	Pseudomonadota
s__Telluria_sp014841595--GB_GCA_014841595.1	5.22707825	4502.25	1	complete	Pseudomonadota
s__Telluria_sp014842025--RS_GCF_014842025.1	6.0728545	5166.5	1	complete	Pseudomonadota
s__Telluria_sp018119395--RS_GCF_018119395.1	5.310265	4758.0	1	complete	Pseudomonadota
s__Telluria_sp020176695--RS_GCF_020176695.1	4.608808	4088.5	1	complete	Pseudomonadota
s__Telmatospirillum_sp903858635--GB_GCA_903858635.1	6.154273	6089.0	1	complete	Pseudomonadota
s__Tenacibaculum_discolor--RS_GCF_003664185.1	3.4444965	3251.0	0	precursors_only	Bacteroidota
s__Tenacibaculum_finnmarkense--RS_GCF_900239495.1	2.8614495483870965	2476.9032258064517	0	precursors_only	Bacteroidota
s__Tenacibaculum_finnmarkense_A--RS_GCF_900239185.1	3.0463763333333334	2720.266666666667	0	precursors_only	Bacteroidota
s__Tenacibaculum_lutimaris--RS_GCF_003610735.1	2.8836615	2715.0	0	precursors_only	Bacteroidota
s__Tenderia_electrophaga--GB_GCA_001447805.1	3.6336665	3367.0	0	precursors_only	Pseudomonadota
s__Tener-01_sp001940985--GB_GCA_001940985.1	1.47834275	1397.0	0	absent	Bacillota
s__Tenuibacillus_multivorans--RS_GCF_900103915.1	2.9463255	3087.0	0	precursors_only	Bacillota
s__Tenuifilum_sp018056955--GB_GCA_018056955.1	2.890876	2481.3333333333335	0	precursors_only	Bacteroidota
s__Tepidanaerobacter_acetatoxydans--RS_GCF_000328765.2	2.6638543333333335	2657.0	0	absent	Bacillota_A
s__Tepidanaerobacter_sp001896545--GB_GCA_001896545.1	2.1766923333333335	2183.6666666666665	0	absent	Bacillota_A
s__Tepidanaerobacter_syntrophicus--RS_GCF_001485475.2	2.363062	2325.0	0	precursors_only	Bacillota_A
s__Tepidiphilus_succinatimandens--RS_GCF_006503695.1	2.19670375	2130.5	1	complete	Pseudomonadota
s__Teredinibacter_purpureus--RS_GCF_014217335.1	4.9071625	4535.0	1	complete	Pseudomonadota
s__Teredinibacter_turnerae--RS_GCF_000379165.1	5.23031	4310.4	1	complete	Pseudomonadota
s__Terrabacter_sp001429185--RS_GCF_001429185.1	4.8827975	4438.5	0	precursors_only	Actinomycetota
s__Terrabacter_tumescens--RS_GCF_014646815.1	4.7082235	4315.5	0	precursors_only	Actinomycetota
s__Terracidiphilus_sp003133425--GB_GCA_003133425.1	6.317872666666667	5949.666666666667	0	precursors_only	Acidobacteriota
s__Terracidiphilus_sp003138515--GB_GCA_003138515.1	4.0016207999999995	3823.6	0	precursors_only	Acidobacteriota
s__Terracidiphilus_sp003142015--GB_GCA_003142015.1	3.4341855	3219.5	0	precursors_only	Acidobacteriota
s__Terracidiphilus_sp003159355--GB_GCA_003159355.1	3.681119285714286	3725.0	0	absent	Acidobacteriota
s__Terracidiphilus_sp003161045--GB_GCA_003161045.1	2.87141925	2749.125	0	absent	Acidobacteriota
s__Terracidiphilus_sp003166055--GB_GCA_003166055.1	5.617698	5578.0	0	precursors_only	Acidobacteriota
s__Terracidiphilus_sp021779695--GB_GCA_021779695.1	6.0010865	5717.0	0	precursors_only	Acidobacteriota
s__Terracidiphilus_sp021813745--GB_GCA_021813745.1	6.7872275	6290.0	0	precursors_only	Acidobacteriota
s__Terracidiphilus_sp903849645--GB_GCA_903849645.1	4.424097	3667.5	0	precursors_only	Acidobacteriota
s__Terraquivivens_tengchongensis--GB_GCA_023268355.1	1.2084300666666667	1321.8	0	precursors_only	Thermoproteota
s__Terraquivivens_yellowstonensis--GB_GCA_023539445.1	1.1427077142857143	1238.4285714285713	0	precursors_only	Thermoproteota
s__Terribacillus_saccharophilus_A--RS_GCF_002272075.1	3.709849	3805.4	0	absent	Bacillota
s__Terribacillus_saccharophilus_B--RS_GCF_002272745.1	3.5772747999999996	3705.4	0	absent	Bacillota
s__Terrimesophilobacter_sp023957835--GB_GCA_023957835.1	2.00176875	1970.0	0	precursors_only	Actinomycetota
s__Terrimicrobium_sp001897195--GB_GCA_017305195.1	5.0843425	4788.0	0	absent	Verrucomicrobiota
s__Terrimonas_ferruginea--RS_GCF_000425585.1	4.5072855	3901.75	0	precursors_only	Bacteroidota
s__Terrisporobacter_petrolearius--RS_GCF_020748185.1	4.0018036666666665	3919.6666666666665	0	precursors_only	Bacillota_A
s__Terrisporobacter_sp900557165--GB_GCA_900557165.1	2.8398904285714286	2868.285714285714	0	absent	Bacillota_A
s__Tetragenococcus_halophilus--RS_GCF_003841405.1	2.4256528684210528	2396.684210526316	0	precursors_only	Bacillota
s__Tetragenococcus_koreensis--RS_GCF_003795145.1	2.623899636363636	2520.181818181818	0	precursors_only	Bacillota
s__Tetragenococcus_muriaticus--RS_GCF_000423785.1	2.0866196666666665	2387.3333333333335	0	precursors_only	Bacillota
s__Thalassarchaeum_sp002503055--GB_GCA_002503055.1	1.1997588000000001	1065.4	0	precursors_only	Thermoplasmatota
s__Thalassarchaeum_sp002698225--GB_GCA_002698225.1	1.2752575	1139.0	0	precursors_only	Thermoplasmatota
s__Thalassarchaeum_sp004195715--GB_GCA_004195715.1	1.4054816666666667	1273.3333333333333	0	precursors_only	Thermoplasmatota
s__Thalassobacillus_devorans--RS_GCF_011761345.1	4.054934666666666	3978.3333333333335	0	precursors_only	Bacillota
s__Thalassobacter_stenotrophicus--RS_GCF_001458315.1	3.5186943999999998	3480.4	1	complete	Pseudomonadota
s__Thalassobius_gelatinovorus--RS_GCF_001458355.1	3.94853	3812.3333333333335	1	complete	Pseudomonadota
s__Thalassobius_mediterraneus--RS_GCF_001458435.1	3.4512666666666667	3307.0	1	complete	Pseudomonadota
s__Thalassobius_sp002708925--GB_GCA_002708925.1	3.067379	3029.5	1	complete	Pseudomonadota
s__Thalassococcus_halodurans--RS_GCF_900108225.1	3.8265625	3747.5	1	complete	Pseudomonadota
s__Thalassolituus_oleivorans--RS_GCF_000355675.1	3.6524136666666664	3452.1666666666665	1	complete	Pseudomonadota
s__Thalassospira_lucentensis--RS_GCF_000421265.1	4.646142166666667	4378.333333333333	1	complete	Pseudomonadota
s__Thalassospira_marina--RS_GCF_002844375.1	5.536989	4886.5	1	complete	Pseudomonadota
s__Thalassospira_povalilytica--RS_GCF_002844235.1	4.131929	3850.5	1	complete	Pseudomonadota
s__Thalassospira_sp001613795--RS_GCF_001613795.1	4.0259693	3793.7	1	complete	Pseudomonadota
s__Thalassospira_xiamenensis--RS_GCF_000300235.2	4.540811304347826	4285.04347826087	1	complete	Pseudomonadota
s__Thalassotalea_A_crassostreae--RS_GCF_001831495.1	3.8404535	3303.0	0	precursors_only	Pseudomonadota
s__Thalassotalea_A_sp002162925--GB_GCA_002162925.1	3.725833	3422.0	1	complete	Pseudomonadota
s__Thauera_A_hydrothermalis--RS_GCF_003345255.1	3.126266	2928.3333333333335	1	complete	Pseudomonadota
s__Thauera_aminoaromatica--RS_GCF_000310185.1	3.7284569	3504.4	1	complete	Pseudomonadota
s__Thauera_aromatica--RS_GCF_003030465.1	3.4503038	3233.4	1	complete	Pseudomonadota
s__Thauera_humireducens--RS_GCF_001051995.2	4.2237885	3931.0	1	complete	Pseudomonadota
s__Thauera_phenolivorans--RS_GCF_001696715.1	3.398914	3401.5	1	complete	Pseudomonadota
s__Thauera_propionica--RS_GCF_002245655.1	3.6127873333333334	3553.0	1	complete	Pseudomonadota
s__Thauera_sp003963015--GB_GCA_024235615.1	4.504614	4321.0	1	complete	Pseudomonadota
s__Thermaerobacter_subterraneus--RS_GCF_000183545.2	2.854828	2360.5	0	precursors_only	Bacillota_E
s__Thermasporomyces_composti--RS_GCF_003386795.1	4.4155085	3880.5	0	precursors_only	Actinomycetota
s__Thermincola_ferriacetica--RS_GCF_001263415.1	3.1680715	3084.5	0	absent	Bacillota_B
s__Thermoactinomyces_A_daqus--RS_GCF_000763315.1	3.4814814	3599.6	0	precursors_only	Bacillota
s__Thermoanaerobacter_ethanolicus--GB_GCA_003722315.1	2.6000295714285713	2677.285714285714	0	precursors_only	Bacillota_A
s__Thermoanaerobacter_pseudethanolicus--RS_GCF_000019085.1	2.013955375	2064.375	0	absent	Bacillota_A
s__Thermoanaerobacter_uzonensis--RS_GCF_900129115.1	2.559256	2575.5	0	precursors_only	Bacillota_A
s__Thermoanaerobacterium_aotearoense--RS_GCF_009905255.1	2.7713816666666666	2772.0	0	absent	Bacillota_A
s__Thermoanaerobacterium_thermosaccharolyticum--RS_GCF_000145615.1	2.7318981	2739.6	0	precursors_only	Bacillota_A
s__Thermoanaerobaculum_aquaticum--RS_GCF_000687145.1	2.5040265	2359.5	0	precursors_only	Acidobacteriota
s__Thermobacillus_xylanilyticus--RS_GCF_907165215.1	3.9767015	3749.75	0	precursors_only	Bacillota
s__Thermobifida_fusca--RS_GCF_001592045.1	3.579162	3202.125	0	precursors_only	Actinomycetota
s__Thermobifida_halotolerans--RS_GCF_003574835.2	5.4797525	4911.5	0	precursors_only	Actinomycetota
s__Thermochlorobacter_sp025056565--GB_GCA_025056565.1	2.899013	2607.0	0	precursors_only	Bacteroidota
s__Thermochromatium_vinosum--RS_GCF_000025485.1	3.8268435	3443.5	1	complete	Pseudomonadota
s__Thermocladium_modestius--GB_GCA_001315925.1	1.9294645	3013.5	0	precursors_only	Thermoproteota
s__Thermoclostridium_sp001513105--GB_GCA_001513105.1	2.896942	2590.5	0	absent	Bacillota_A
s__Thermoclostridium_stercorarium--RS_GCF_000331995.1	3.0094634	2780.6	0	absent	Bacillota_A
s__Thermococcus_A_alcaliphilus--RS_GCF_024054535.1	2.0913173333333335	2341.6666666666665	0	precursors_only	Methanobacteriota_B
s__Thermococcus_A_sp001484685--RS_GCF_001484685.1	1.975536	2189.5	0	precursors_only	Methanobacteriota_B
s__Thermococcus_A_sp003663525--GB_GCA_003663525.1	1.6656115	1933.75	0	precursors_only	Methanobacteriota_B
s__Thermococcus_B_barophilus--RS_GCF_000151105.2	2.226382	2442.5	0	precursors_only	Methanobacteriota_B
s__Thermococcus_B_sp012027325--RS_GCF_012027325.1	2.284689	2498.5	0	precursors_only	Methanobacteriota_B
s__Thermococcus_celericrescens--RS_GCF_001484195.1	2.2510885	2485.0	0	precursors_only	Methanobacteriota_B
s__Thermococcus_cleftensis--RS_GCF_000265525.1	1.9409985	2074.5	0	precursors_only	Methanobacteriota_B
s__Thermococcus_onnurineus--RS_GCF_000018365.1	1.9319271999999998	2152.0	0	precursors_only	Methanobacteriota_B
s__Thermococcus_sp015520705--GB_GCA_015520705.1	1.768737	2056.0	0	precursors_only	Methanobacteriota_B
s__Thermodesulfobacterium_geofontis_A--GB_GCA_002877985.1	1.426138	1505.0	0	absent	Desulfobacterota
s__Thermodesulfobium_acidiphilum--RS_GCF_003057965.1	1.5560075	1596.5	0	absent	Thermodesulfobiota
s__Thermodesulfovibrio_aggregans--RS_GCF_001514535.1	1.9822905	2853.0	0	absent	Nitrospirota
s__Thermodesulfovibrio_sp002339325--GB_GCA_002339325.1	1.9394776666666667	1959.6666666666667	0	absent	Nitrospirota
s__Thermodesulfovibrio_thiophilus--RS_GCF_000423865.1	1.7016416666666667	1760.0	0	absent	Nitrospirota
s__Thermofilum_C_sp020833575--GB_GCA_020833575.1	1.1625315	1358.5	0	precursors_only	Thermoproteota
s__Thermoflexus_sinensis--GB_GCA_016842045.1	3.1450236666666664	2848.0	0	precursors_only	Chloroflexota
s__Thermogemmatispora_aurantia--RS_GCF_008974285.1	5.6080835	4584.5	0	precursors_only	Chloroflexota
s__Thermogymnomonas_acidicola--RS_GCF_001316105.1	1.7348675	2467.0	0	precursors_only	Thermoplasmatota
s__Thermohalobaculum_sp022573605--GB_GCA_022573605.1	3.200181	3301.5	1	complete	Pseudomonadota
s__Thermoleophilum_sp002898855--GB_GCA_002898855.1	1.8234605	1895.5	0	precursors_only	Actinomycetota
s__Thermomicrobium_roseum--RS_GCF_000021685.1	2.7484026666666663	2627.6666666666665	0	precursors_only	Chloroflexota
s__Thermomonas_beijingensis--RS_GCF_020034655.1	2.663683	2495.0	1	complete	Pseudomonadota
s__Thermomonas_carbonis--RS_GCF_014396975.1	3.4517155	3087.5	1	complete	Pseudomonadota
s__Thermomonas_haemolytica--RS_GCF_004346265.1	2.5809203333333337	2360.0	1	complete	Pseudomonadota
s__Thermomonas_sp017305095--RS_GCF_024704365.1	2.761532	2694.5	1	complete	Pseudomonadota
s__Thermomonas_sp018242365--GB_GCA_018242365.1	2.4959055	2427.5	1	complete	Pseudomonadota
s__Thermomonospora_amylolytica--RS_GCF_003589885.1	7.089436	6579.0	1	complete	Actinomycetota
s__Thermomonospora_curvata--RS_GCF_000024385.1	5.549549	4913.0	1	complete	Actinomycetota
s__Thermophagus_xiamenensis--RS_GCF_900112795.1	3.881545	3059.5	0	accessory_only	Bacteroidota
s__Thermophilibacter_avistercoris--RS_GCF_002160255.1	1.881546857142857	1804.142857142857	0	absent	Actinomycetota
s__Thermophilibacter_excrementavium--GB_GCA_002305805.1	1.9721503333333332	1811.0	0	precursors_only	Actinomycetota
s__Thermophilibacter_immobilis--RS_GCF_015277515.1	1.858873	1651.5	0	precursors_only	Actinomycetota
s__Thermophilibacter_mediterraneus--RS_GCF_900119385.1	2.335338	2039.5	0	absent	Actinomycetota
s__Thermophilibacter_provencensis--RS_GCF_900128445.1	2.3224754	2179.0	0	absent	Actinomycetota
s__Thermophilibacter_sp002159495--RS_GCF_002159495.1	2.2025325	1965.5	0	precursors_only	Actinomycetota
s__Thermorudis_peleae--RS_GCF_000744775.1	2.923032	2819.0	0	precursors_only	Chloroflexota
s__Thermosipho_affectus--RS_GCF_001990485.1	1.7823198333333332	1773.0	0	precursors_only	Thermotogota
s__Thermostichus_sp000013205--RS_GCF_000013205.1	3.060627	2713.714285714286	0	absent	Cyanobacteriota
s__Thermosulfurimonas_A_sp015494725--GB_GCA_015494725.1	1.7010593333333333	1885.6666666666667	0	absent	Desulfobacterota
s__Thermosulfuriphilus_ammonigenes--RS_GCF_011207455.1	2.163232	2120.5	0	precursors_only	Desulfobacterota
s__Thermosynechococcus_sp000505665--RS_GCF_000505665.1	2.36857	2387.5	0	absent	Cyanobacteriota
s__Thermosynechococcus_vestitus--RS_GCF_000011345.1	2.582564	2509.5	0	absent	Cyanobacteriota
s__Thermosynergistes_sp001508935--GB_GCA_001508935.1	1.6516073999999998	1752.2	0	precursors_only	Synergistota
s__Thermotoga_sp000784835--RS_GCF_000784835.1	1.811029	1816.5	0	absent	Thermotogota
s__Thermus_antranikianii--RS_GCF_000423905.1	2.3812583333333337	2522.3333333333335	0	precursors_only	Deinococcota
s__Thermus_aquaticus--RS_GCF_001280255.1	2.293718	2473.0	0	precursors_only	Deinococcota
s__Thermus_arciformis--RS_GCF_900102145.1	2.433667	2611.0	0	precursors_only	Deinococcota
s__Thermus_brockianus--RS_GCF_001880325.1	2.406098	2525.5	0	precursors_only	Deinococcota
s__Thermus_oshimai--RS_GCF_000373145.1	2.3311415	2429.0	0	precursors_only	Deinococcota
s__Thermus_scotoductus--RS_GCF_000381045.1	2.2999611063829786	2763.744680851064	0	precursors_only	Deinococcota
s__Thermus_sp000236585--RS_GCF_000236585.1	2.330943	2477.6666666666665	0	precursors_only	Deinococcota
s__Thermus_sp000794385--RS_GCF_000794385.1	2.431592	2660.5	0	precursors_only	Deinococcota
s__Thermus_tengchongensis--RS_GCF_021462405.1	2.45406925	2657.0	0	precursors_only	Deinococcota
s__Thermus_thermophilus--RS_GCF_000091545.1	2.224487	2379.25	0	precursors_only	Deinococcota
s__Thioalkalivibrio_B_sp007116035--GB_GCA_007116035.1	3.2787945	3348.5	1	complete	Pseudomonadota
s__Thioalkalivibrio_B_sp007136145--GB_GCA_007136145.1	2.39369925	2451.0	1	complete	Pseudomonadota
s__Thioalkalivibrio_sp000377205--RS_GCF_000377205.1	2.639352	2491.3333333333335	0	absent	Pseudomonadota
s__Thioalkalivibrio_sp000377405--RS_GCF_000377405.1	2.8517631818181814	2698.4545454545455	0	absent	Pseudomonadota
s__Thioalkalivibrio_sp000378305--RS_GCF_000378305.1	2.87726625	2686.9166666666665	0	absent	Pseudomonadota
s__Thioalkalivibrio_sp000378605--RS_GCF_000378605.1	2.9655166666666664	2828.6666666666665	0	absent	Pseudomonadota
s__Thioalkalivibrio_sp007120575--GB_GCA_007120575.1	2.142236	2242.5	0	absent	Pseudomonadota
s__Thioalkalivibrio_thiocyanoxidans--RS_GCF_000385215.1	2.7767675	2627.0	0	absent	Pseudomonadota
s__Thioalkalivibrio_versutus--RS_GCF_001999325.1	2.8946696153846156	2712.076923076923	0	absent	Pseudomonadota
s__Thiobacillus_denitrificans_A--GB_GCA_002343685.1	3.50064725	3504.5	0	absent	Pseudomonadota
s__Thiobacillus_denitrificans_E--GB_GCA_002403375.1	3.0788435	3057.0	0	absent	Pseudomonadota
s__Thiobacillus_sp001802655--GB_GCA_001802655.1	3.269621	3331.5	0	absent	Pseudomonadota
s__Thiobacillus_sp001897705--GB_GCA_008923315.1	3.02227475	2998.25	1	complete	Pseudomonadota
s__Thiobacillus_sp001899305--GB_GCA_001899305.1	3.242492	3277.6	0	absent	Pseudomonadota
s__Thiobacillus_sp001899765--GB_GCA_001899765.1	2.925063	3062.8	0	accessory_only	Pseudomonadota
s__Thiobacillus_sp002256995--GB_GCA_002256995.1	2.98943275	3101.0	0	absent	Pseudomonadota
s__Thiobacillus_sp002257045--GB_GCA_002257045.1	2.867455	3079.6666666666665	0	absent	Pseudomonadota
s__Thiobacillus_sp002279795--GB_GCA_002279795.1	3.0405065	3208.5	0	absent	Pseudomonadota
s__Thiobacillus_sp018820765--GB_GCA_018820765.1	3.3636993333333334	3312.0	0	absent	Pseudomonadota
s__Thiobacillus_sp021166845--GB_GCA_021166845.1	3.2555225	3339.0	0	accessory_only	Pseudomonadota
s__Thiobacillus_sp024709425--GB_GCA_024709425.1	2.6054206666666664	2649.6666666666665	0	absent	Pseudomonadota
s__Thiocapsa_sp009929855--GB_GCA_009929855.1	5.0290055	4890.5	1	complete	Pseudomonadota
s__Thioclava_dalianensis--RS_GCF_000715505.1	4.188324	4138.5	1	complete	Pseudomonadota
s__Thiococcus_pfennigii--RS_GCF_016583835.1	4.1007565	3809.0	1	complete	Pseudomonadota
s__Thiodiazotropha_endoloripes_D--RS_GCF_001708965.1	4.481474222222222	4070.4444444444443	1	complete	Pseudomonadota
s__Thiodiazotropha_endolucinida--RS_GCF_001715975.1	4.890056774193549	4455.354838709677	1	complete	Pseudomonadota
s__Thiodiazotropha_sp003058525--GB_GCA_003058525.1	4.476641	4290.75	1	complete	Pseudomonadota
s__Thiodiazotropha_sp003094555--GB_GCA_003094555.1	3.8192966666666663	3829.3333333333335	1	complete	Pseudomonadota
s__Thiodiazotropha_sp003676145--GB_GCA_003676145.1	4.3697786296296295	4101.074074074074	1	complete	Pseudomonadota
s__Thiodiazotropha_sp019100305--GB_GCA_019100305.1	4.3999765	4134.0	1	complete	Pseudomonadota
s__Thiodiazotropha_sp023838465--GB_GCA_023838465.1	4.459686333333333	4112.666666666667	1	complete	Pseudomonadota
s__Thiodubiliella_sp001298715--RS_GCF_001298715.1	2.2802208780487803	2559.317073170732	0	absent	Pseudomonadota
s__Thiodubiliella_sp001547755--RS_GCF_001547755.1	1.4938255	1532.0	0	absent	Pseudomonadota
s__Thiodubiliella_sp008364125--GB_GCA_008364125.1	1.120761	1278.5	0	absent	Pseudomonadota
s__Thiodubiliella_sp900128535--RS_GCF_900128535.1	2.3900115714285715	2499.0714285714284	0	precursors_only	Pseudomonadota
s__Thiodubiliella_sp900180345--RS_GCF_900180345.1	1.42057675	1606.75	0	absent	Pseudomonadota
s__Thioglobus_A_pontius--GB_GCA_014384345.1	1.1235356666666667	1238.6666666666667	0	absent	Pseudomonadota
s__Thioglobus_A_sp018644675--GB_GCA_018644675.1	1.0864980625	1287.6875	0	absent	Pseudomonadota
s__Thioglobus_A_sp900128515--RS_GCF_900128515.1	1.58648975	1837.375	0	absent	Pseudomonadota
s__Thioglobus_C_plumae--GB_GCA_910595815.1	1.1109356666666668	1213.3333333333333	0	absent	Pseudomonadota
s__Thioglobus_C_sp003489145--GB_GCA_003489145.1	0.9300073023255815	1052.2093023255813	0	precursors_only	Pseudomonadota
s__Thiohalobacter_thiocyanaticus_A--RS_GCF_002356355.1	3.4005435	3140.0	0	precursors_only	Pseudomonadota
s__Thiohalocapsa_halophila--RS_GCF_016583825.1	5.007207	4733.5	1	complete	Pseudomonadota
s__Thiohalocapsa_sp021736785--GB_GCA_021736785.1	4.3642245	3868.5	1	complete	Pseudomonadota
s__Thiomonas_delicata--RS_GCF_900088825.1	3.29401425	3126.0	1	complete	Pseudomonadota
s__Thiomonas_sp000377645--RS_GCF_000377645.1	3.9690973333333335	3763.6666666666665	1	complete	Pseudomonadota
s__Thiomonas_sp021847345--GB_GCA_021847345.1	3.804532	3690.0	1	complete	Pseudomonadota
s__Thiopontia_autotrophica--GB_GCA_014384675.1	1.3442235	1394.0	0	absent	Pseudomonadota
s__Thiopontia_sp018648825--GB_GCA_018648825.1	2.926191	2911.8	0	absent	Pseudomonadota
s__Thiopseudomonas_alkaliphila--RS_GCF_001267175.1	2.312168888888889	2198.4444444444443	1	complete	Pseudomonadota
s__Thiopseudomonas_denitrificans--RS_GCF_002866065.1	2.8370375	2586.5	0	precursors_only	Pseudomonadota
s__Thiopseudomonas_sp001513025--GB_GCA_001513025.1	2.9555403333333334	2795.6666666666665	1	complete	Pseudomonadota
