gtdb_species_clade_id	n_genomes_with_env	primary_env	n_env_categories	primary_variability	pct_high_var	pct_low_var	phb_status	has_phaC	has_complete_pathway	gtdb_phylum
s__Streptomyces_plumbidurans--RS_GCF_019857225.1	4	other_unknown	2	unknown	25.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_pluripotens--RS_GCF_000802245.2	4	other_unknown	2	unknown	25.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_populi--RS_GCF_002911015.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_poriferorum--RS_GCF_019399235.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_prasinopilosus--RS_GCF_001419695.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_prasinus--RS_GCF_001419705.1	5	soil	3	high	40.0	20.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_pristinaespiralis--RS_GCF_001278075.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_pseudogriseolus--GB_GCA_002154585.1	10	other_unknown	2	unknown	40.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_pseudovenezuelae--RS_GCF_001513955.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_puniciscabiei--RS_GCF_006715785.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_purpureus--RS_GCF_014648195.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_qinglanensis--RS_GCF_900111245.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_radicis--RS_GCF_003626575.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_rapamycinicus--RS_GCF_024298965.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_resistomycificus--RS_GCF_001514265.1	3	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_rimosus--RS_GCF_008704655.1	46	other_unknown	2	unknown	36.95652173913043	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_rochei--GB_GCA_002155895.1	30	other_unknown	4	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_roseifaciens--RS_GCF_001445655.1	4	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_roseoverticillatus--RS_GCF_000719265.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_rubidus--RS_GCF_900110255.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_rubiginosohelvolus--RS_GCF_014649875.1	23	soil	4	high	47.82608695652174	4.3478260869565215	precursors_only	0	0	Actinomycetota
s__Streptomyces_rubradiris--RS_GCF_016860525.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_rubrogriseus--RS_GCF_003112595.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_samsunensis--RS_GCF_024519315.1	16	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_scabiei--RS_GCF_000091305.1	21	other_unknown	2	unknown	42.857142857142854	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_scopuliridis--RS_GCF_000718095.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sennicomposti--RS_GCF_019890635.1	5	other_unknown	3	unknown	20.0	20.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_shenzhenensis--RS_GCF_021462265.1	2	plant_associated	2	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_silaceus--RS_GCF_001419745.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_silvae--RS_GCF_016745505.1	5	other_unknown	2	unknown	20.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sindenensis--RS_GCF_014649035.1	5	other_unknown	2	unknown	0.0	20.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sioyaensis--RS_GCF_004122735.1	10	other_unknown	2	unknown	40.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_smyrnaeus--RS_GCF_017676345.1	3	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_somaliensis--GB_GCA_012396115.1	3	human_associated	1	low	0.0	100.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000158895--RS_GCF_003950035.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000177195--RS_GCF_000177195.2	11	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000213055--RS_GCF_000213055.1	12	other_unknown	2	unknown	8.333333333333332	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000280905--RS_GCF_000280905.1	3	marine	2	low	0.0	66.66666666666666	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000411315--RS_GCF_022698145.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000527195--RS_GCF_008632955.1	5	marine	3	low	20.0	40.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000717875--RS_GCF_000717875.1	3	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000717915--RS_GCF_000717915.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000720135--RS_GCF_000720135.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000720175--RS_GCF_000720175.1	3	soil	2	high	66.66666666666666	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000720765--RS_GCF_000720765.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000725625--RS_GCF_000725625.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000772045--RS_GCF_000772045.1	12	soil	4	high	33.33333333333333	33.33333333333333	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp000829695--RS_GCF_000829695.1	2	other_unknown	2	unknown	0.0	50.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001184025--RS_GCF_001184025.1	2	marine	2	low	0.0	50.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001280005--RS_GCF_001280005.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001280125--RS_GCF_001280125.1	4	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001282115--RS_GCF_001282115.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001293595--RS_GCF_001293595.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001298545--GB_GCA_001298545.1	5	other_unknown	2	unknown	20.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001426405--RS_GCF_001426405.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001426585--RS_GCF_001426585.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001507435--RS_GCF_001507435.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001509795--RS_GCF_001509795.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001654495--RS_GCF_001654495.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001865245--RS_GCF_001865245.1	4	sediment	2	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001895105--RS_GCF_018866325.1	2	sediment	2	moderate	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001905385--RS_GCF_001905385.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001905595--RS_GCF_001905595.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001905665--RS_GCF_001905665.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001905735--RS_GCF_001905735.1	6	other_unknown	2	unknown	16.666666666666664	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001905825--RS_GCF_001905825.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001905885--RS_GCF_001905885.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001905905--RS_GCF_001905905.1	3	soil	2	high	66.66666666666666	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp001941845--RS_GCF_001941845.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp002078175--RS_GCF_002078175.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp002080455--RS_GCF_002080455.1	5	soil	2	high	80.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp002224125--RS_GCF_002224125.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp002300165--RS_GCF_002300165.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp002846625--RS_GCF_012273535.1	3	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp002847285--RS_GCF_002847285.1	3	other_unknown	2	unknown	0.0	33.33333333333333	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp002939385--RS_GCF_002939385.1	4	other_unknown	2	unknown	25.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp002982015--RS_GCF_002982015.1	2	animal_associated	2	low	0.0	50.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003116725--RS_GCF_003610995.1	5	other_unknown	2	unknown	20.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003143855--RS_GCF_003143855.1	2	plant_associated	2	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003148825--RS_GCF_003148825.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003248355--RS_GCF_003248355.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003259585--RS_GCF_009650765.1	4	other_unknown	2	unknown	25.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003287935--RS_GCF_003287935.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003403055--RS_GCF_020616555.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003671715--RS_GCF_003671715.1	2	other_unknown	1	unknown	0.0	0.0	complete	1	1	Actinomycetota
s__Streptomyces_sp003846175--RS_GCF_003846175.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003945545--RS_GCF_003945545.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp003947455--RS_GCF_003947455.1	4	other_unknown	2	unknown	25.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp004187715--RS_GCF_004187715.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp004353505--RS_GCF_004353505.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp006088715--RS_GCF_006088715.1	3	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp006540305--RS_GCF_006540305.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp006715395--RS_GCF_006715395.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp009865385--RS_GCF_009865385.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp010384365--RS_GCF_010384365.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp010548465--RS_GCF_010548465.1	5	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp012927245--RS_GCF_012927245.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp013361925--GB_GCA_013361925.1	3	soil	1	high	100.0	0.0	complete	1	1	Actinomycetota
s__Streptomyces_sp013362785--GB_GCA_013362785.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp014253015--RS_GCF_020099395.1	4	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp014596525--RS_GCF_014596525.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp016654115--RS_GCF_016654115.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp018070565--RS_GCF_018070565.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp018604545--RS_GCF_018604545.1	3	soil	2	high	66.66666666666666	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp018614095--RS_GCF_018614095.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp018614155--RS_GCF_024611995.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp019090105--RS_GCF_022846655.1	3	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp020982545--RS_GCF_020982545.1	2	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp022414535--RS_GCF_022414535.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp900105245--RS_GCF_900105245.1	5	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp900105415--RS_GCF_900105415.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp900105515--RS_GCF_900105515.1	6	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp900116325--RS_GCF_900116325.1	4	other_unknown	3	unknown	25.0	25.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp900187385--RS_GCF_900187385.1	6	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sp900290235--RS_GCF_900290235.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sparsogenes--RS_GCF_001704635.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_spectabilis--RS_GCF_008704795.1	5	soil	2	high	60.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_speibonae--GB_GCA_000715605.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_spinosus--RS_GCF_020400655.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_spinoverrucosus--RS_GCF_006539505.1	6	other_unknown	3	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_spiralis--RS_GCF_014654675.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_spirodelae--RS_GCF_017676385.1	2	plant_associated	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_spiroverticillatus--GB_GCA_014650415.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_spongiicola--RS_GCF_003122365.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sporangiiformans--RS_GCF_005768555.2	3	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_spororaveus--RS_GCF_016755875.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_stelliscabiei--RS_GCF_014873495.1	4	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_subrutilus--RS_GCF_008704535.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sudanensis--GB_GCA_023614315.1	5	human_associated	2	low	0.0	100.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_sviceus--RS_GCF_003443735.1	3	other_unknown	2	unknown	0.0	33.33333333333333	precursors_only	0	0	Actinomycetota
s__Streptomyces_tanashiensis--RS_GCF_014648895.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_tauricus--RS_GCF_014650955.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_tendae--RS_GCF_014650435.1	8	other_unknown	3	unknown	12.5	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_thermodiastaticus--RS_GCF_014656135.1	7	other_unknown	2	unknown	28.57142857142857	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_thermovulgaris--RS_GCF_002155915.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_tibetensis--RS_GCF_007655005.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_tirandamycinicus--RS_GCF_003097515.1	3	marine	2	low	0.0	66.66666666666666	precursors_only	0	0	Actinomycetota
s__Streptomyces_toxytricini--RS_GCF_014649915.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_tricolor--RS_GCF_002155905.1	6	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_triculaminicus_A--RS_GCF_017349075.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_triticirhizae--RS_GCF_003696235.1	3	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_tsukubensis--RS_GCF_003932715.1	5	other_unknown	2	unknown	20.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_tsukubensis_B--RS_GCF_009296025.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_turgidiscabies--RS_GCF_000331005.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_typhae--RS_GCF_009755605.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_uncialis--RS_GCF_001905345.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_varsoviensis--RS_GCF_000718635.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_venezuelae--RS_GCF_008639165.1	9	other_unknown	2	unknown	22.22222222222222	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_venezuelae_B--RS_GCF_008642355.1	5	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_verrucosisporus--RS_GCF_017114865.1	2	marine	2	low	0.0	50.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_vietnamensis--RS_GCF_000830005.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_vinaceus--RS_GCF_008704935.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_violaceus--GB_GCA_000715635.1	5	other_unknown	2	unknown	20.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_violaceusniger--GB_GCA_005405945.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_violaceusniger_A--RS_GCF_000147815.2	4	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_violascens--RS_GCF_014649955.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_violens--RS_GCF_000717745.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_virginiae--RS_GCF_000720455.1	25	soil	2	high	72.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_virginiae_A--RS_GCF_000716685.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_viridochromogenes_A--RS_GCF_001270495.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_viridosporus--RS_GCF_002078235.1	5	soil	2	high	80.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_wedmorensis--RS_GCF_000716445.1	3	soil	2	high	66.66666666666666	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_xanthochromogenes--RS_GCF_014650455.1	4	other_unknown	2	unknown	25.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_xanthophaeus--RS_GCF_000725805.1	3	other_unknown	2	unknown	33.33333333333333	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_xiamenensis--RS_GCF_000993785.3	3	other_unknown	2	unknown	0.0	33.33333333333333	precursors_only	0	0	Actinomycetota
s__Streptomyces_xinghaiensis--RS_GCF_000220705.2	9	soil	4	high	55.55555555555556	11.11111111111111	precursors_only	0	0	Actinomycetota
s__Streptomyces_yangpuensis--RS_GCF_001005295.1	6	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_yatensis--RS_GCF_018069625.1	2	other_unknown	2	unknown	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptomyces_yunnanensis--RS_GCF_016917755.1	5	soil	2	high	60.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptosporangium_becharense--RS_GCF_014204985.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptosporangium_canum--RS_GCF_900113865.1	2	soil	2	high	50.0	0.0	precursors_only	0	0	Actinomycetota
s__Streptosporangium_subroseum--RS_GCF_900188345.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Actinomycetota
s__Stutzerimonas_balearica--RS_GCF_000818015.1	17	other_unknown	5	unknown	17.647058823529413	35.294117647058826	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_chloritidismutans--RS_GCF_000495915.1	12	other_unknown	4	unknown	8.333333333333332	25.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_degradans--RS_GCF_024448505.1	12	other_unknown	5	high	50.0	0.0	complete	1	1	Pseudomonadota
s__Stutzerimonas_frequens--RS_GCF_024448335.1	22	other_unknown	4	unknown	4.545454545454546	31.818181818181817	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_kirkiae--RS_GCF_004327335.1	4	other_unknown	2	unknown	0.0	25.0	accessory_only	0	0	Pseudomonadota
s__Stutzerimonas_kunmingensis--RS_GCF_900114065.1	5	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_kunmingensis_A--RS_GCF_021432085.1	17	other_unknown	3	unknown	0.0	17.647058823529413	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_lopnurensis--RS_GCF_015070855.1	4	other_unknown	1	unknown	0.0	0.0	complete	1	1	Pseudomonadota
s__Stutzerimonas_nitrititolerans--RS_GCF_003696285.1	46	other_unknown	5	unknown	2.1739130434782608	10.869565217391305	complete	1	1	Pseudomonadota
s__Stutzerimonas_nosocomialis--RS_GCF_005876855.1	3	human_associated	1	low	0.0	100.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_oligotrophica--RS_GCF_021726475.1	2	freshwater	2	moderate	50.0	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_phenolilytica--RS_GCF_021432765.1	11	soil	5	high	45.45454545454545	9.090909090909092	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_saudiphocaensis--RS_GCF_000756775.1	5	other_unknown	2	unknown	0.0	20.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_songnenensis--RS_GCF_003696315.1	5	other_unknown	2	unknown	20.0	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_sp002692525--RS_GCF_014764705.1	10	other_unknown	2	unknown	0.0	20.0	complete	1	1	Pseudomonadota
s__Stutzerimonas_sp004010935--GB_GCA_004010935.1	17	other_unknown	3	unknown	0.0	41.17647058823529	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_sp004331835--RS_GCF_019355055.1	4	marine	2	low	0.0	50.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_sp007713455--GB_GCA_007713455.1	3	other_unknown	2	unknown	0.0	33.33333333333333	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri--RS_GCF_000219605.1	149	other_unknown	10	unknown	8.053691275167784	28.187919463087248	complete	1	1	Pseudomonadota
s__Stutzerimonas_stutzeri_A--RS_GCF_000661915.1	3	marine	1	low	0.0	100.0	complete	1	1	Pseudomonadota
s__Stutzerimonas_stutzeri_AA--RS_GCF_002890795.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri_AB--RS_GCF_002890895.1	20	other_unknown	2	unknown	0.0	35.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri_AC--RS_GCF_015291885.1	14	other_unknown	4	unknown	0.0	35.714285714285715	complete	1	1	Pseudomonadota
s__Stutzerimonas_stutzeri_AD--RS_GCF_000935215.1	3	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri_AE--RS_GCF_000327065.1	4	other_unknown	2	unknown	0.0	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri_AF--RS_GCF_002890915.1	3	other_unknown	2	unknown	33.33333333333333	0.0	complete	1	1	Pseudomonadota
s__Stutzerimonas_stutzeri_AH--RS_GCF_002909485.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri_AI--RS_GCF_018138085.1	7	other_unknown	2	unknown	42.857142857142854	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri_AK--RS_GCF_013522825.1	2	other_unknown	2	unknown	0.0	50.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri_B--RS_GCF_000307775.2	3	marine	2	low	0.0	66.66666666666666	complete	1	1	Pseudomonadota
s__Stutzerimonas_stutzeri_D--RS_GCF_000590475.1	2	soil	1	high	100.0	0.0	precursors_only	0	0	Pseudomonadota
s__Stutzerimonas_stutzeri_E--RS_GCF_000952685.1	2	other_unknown	1	unknown	0.0	0.0	precursors_only	0	0	Pseudomonadota
