gtdb_species_clade_id	n_genomes_with_emb	total_emb_variance	mean_emb_variance	phb_status	has_phaC	has_complete_pathway	gtdb_phylum	PHB status	genome_size_Mbp	mean_protein_count
s__Ruminiclostridium_E_siraeum--GB_GCA_025150425.1	31	0.5221709442788656	0.008158921004357274	absent	0	0	Bacillota_A	phaC-	2.600382537037037	2340.3703703703704
s__Ruminiclostridium_papyrosolvens--RS_GCF_000175795.2	8	0.37704580778761987	0.0058913407466815605	absent	0	0	Bacillota_A	phaC-	4.528638222222222	3971.777777777778
s__Ruminococcus_B_gnavus--RS_GCF_008121495.1	14	0.4218597892878336	0.0065915592076224	complete	1	1	Bacillota_A	phaC+	3.4361831065573774	3371.967213114754
s__Ruminococcus_C_sp000433635--GB_GCA_000433635.1	12	0.5222578544841661	0.008160278976315095	precursors_only	0	0	Bacillota_A	phaC-	2.1513164166666665	2027.7083333333333
s__Ruminococcus_D_bicirculans--RS_GCF_000723465.1	30	0.49770116209821835	0.007776580657784662	absent	0	0	Bacillota_A	phaC-	2.6317308235294115	2435.3411764705884
s__Ruminococcus_E_bromii_B--RS_GCF_002834235.1	48	0.4563139319303927	0.007129905186412386	absent	0	0	Bacillota_A	phaC-	2.059343326732673	1943.5445544554455
s__Ruminococcus_E_sp003438075--RS_GCF_003438075.1	8	0.009684597911152696	0.00015132184236176088	absent	0	0	Bacillota_A	phaC-	2.1310447333333333	2012.8666666666666
s__Ruminococcus_E_sp003526955--RS_GCF_023921805.1	21	0.494673807262754	0.007729278238480531	absent	0	0	Bacillota_A	phaC-	2.09480125	2043.3055555555557
s__Ruminococcus_E_sp934476515--GB_GCA_934476515.1	5	0.4516297088742288	0.007056714201159825	absent	0	0	Bacillota_A	phaC-	2.0315937692307693	1905.3846153846155
s__Ruminococcus_F_champanellensis--RS_GCF_000210095.1	5	0.29006020519205694	0.00453219070612589	absent	0	0	Bacillota_A	phaC-	2.1728620833333334	2090.9166666666665
s__Ruthenibacterium_lactatiformans--RS_GCF_000949455.1	31	0.4989720123165773	0.00779643769244652	absent	0	0	Bacillota_A	phaC-	3.5902795	3399.133333333333
s__S36-B12_sp002729215--GB_GCA_002729215.1	10	0.23092493515654022	0.003608202111820941	precursors_only	0	0	Actinomycetota	phaC-	1.7339027368421052	1838.3157894736842
s__SCN-70-22_sp016719105--GB_GCA_016719105.1	8	0.15509727091696995	0.0024233948580776555	precursors_only	0	0	Gemmatimonadota	phaC-	6.428868	5575.5
s__SFDB01_sp004558825--GB_GCA_004558825.1	9	0.7403174937181075	0.01156746083934543	precursors_only	0	0	Bacillota_A	phaC-	1.520533142857143	1482.952380952381
s__SFEL01_sp004557245--GB_GCA_004557245.1	31	0.6104599989331421	0.009538437483330345	precursors_only	0	0	Bacillota_A	phaC-	1.624337465116279	1647.0697674418604
s__SFHK01_sp004556395--GB_GCA_004556395.1	5	0.550564559019614	0.008602571234681469	precursors_only	0	0	Bacillota_A	phaC-	3.0680079090909094	2851.090909090909
s__SFMI01_sp004556155--GB_GCA_004556155.1	7	0.5645313115258717	0.008820801742591745	absent	0	0	Bacillota_A	phaC-	2.3720540666666667	2267.133333333333
s__SG8-38_sp004283055--GB_GCA_004283055.1	7	0.2831521917434441	0.004424252995991314	precursors_only	0	0	Myxococcota	phaC-	4.409861857142857	4105.285714285715
s__SHAN690_sp009937235--GB_GCA_018660685.1	12	0.006380723804006716	9.969880943760494e-05	precursors_only	0	0	Bacteroidota	phaC-	2.5599843846153845	2428.230769230769
s__SHLJ01_sp004283005--GB_GCA_013001285.1	6	0.3156001017945527	0.004931251590539886	precursors_only	0	0	Bacteroidota	phaC-	2.9106208333333337	2710.5
s__SHLJ01_sp013042625--GB_GCA_013042625.1	5	0.24795846891758228	0.003874351076837223	precursors_only	0	0	Bacteroidota	phaC-	2.8374538	2817.2
s__SHLN01_sp004283105--GB_GCA_004283105.1	6	0.3156001017945527	0.004931251590539886	precursors_only	0	0	Actinomycetota	phaC-	2.7754925	2887.6666666666665
s__SHUY01_sp009694435--GB_GCA_009694435.1	7	0.2598230451771699	0.00405973508089328	precursors_only	0	0	Actinomycetota	phaC-	1.7746282857142857	1896.857142857143
s__SKKK01_sp007121535--GB_GCA_007121535.1	6	0.011173878180043118	0.0001745918465631737	absent	0	0	Planctomycetota	phaC-	9.589754666666666	8137.0
s__SKMY01_sp003556225--GB_GCA_003556225.1	5	0.01340865381605174	0.00020951021587580843	complete	1	1	Bacillota_D	phaC+	1.3950478	1432.8
s__SKON01_sp007120035--GB_GCA_007120035.1	5	0.0	0.0	complete	1	1	Myxococcota	phaC+	5.447011	4576.2
s__SKTA01_sp007123065--GB_GCA_007123065.1	6	0.011173878180043118	0.0001745918465631737	absent	0	0	Bacteroidota	phaC-	1.8811025	1661.8333333333333
s__SKVJ01_sp007129495--GB_GCA_007129495.1	5	0.01340865381605174	0.00020951021587580843	precursors_only	0	0	Chloroflexota	phaC-	2.0602026	2121.2
s__SKZA01_sp007136425--GB_GCA_007136425.1	5	0.01340865381605174	0.00020951021587580843	absent	0	0	Verrucomicrobiota	phaC-	2.364786	2157.8
s__SKZT01_sp007127235--GB_GCA_007127235.1	6	0.011173878180043118	0.0001745918465631737	complete	1	1	Desulfobacterota	phaC+	3.2725748333333335	3221.6666666666665
s__SLFT01_sp007118765--GB_GCA_007118765.1	5	0.01340865381605174	0.00020951021587580843	precursors_only	0	0	Hydrogenedentota	phaC-	3.313395	2907.0
s__SLHA01_sp007136405--GB_GCA_007136405.1	5	0.0	0.0	precursors_only	0	0	Latescibacterota	phaC-	4.0121763999999995	3429.2
s__SLMF01_sp007124535--GB_GCA_007124535.1	6	0.2209723793205738	0.0034526934268839654	absent	0	0	Planctomycetota	phaC-	5.184292666666667	4503.166666666667
s__SLQR01_sp007123975--GB_GCA_007123975.1	5	0.01340865381605174	0.00020951021587580843	precursors_only	0	0	Bacillota	phaC-	1.2102004	1262.0
s__SLTB01_sp007131295--GB_GCA_007131295.1	5	0.2651668551846885	0.004143232112260758	precursors_only	0	0	Pseudomonadota	phaC-	4.1848088	3943.2
s__SMXQ01_sp018666775--GB_GCA_018666775.1	11	0.006536397614472814	0.00010213121272613772	precursors_only	0	0	Pseudomonadota	phaC-	2.27098	2250.6363636363635
s__SP197_sp018700655--GB_GCA_018700655.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	3.8334737999999997	4306.0
s__SPLOWO2-01-44-7_sp001798075--GB_GCA_001798075.1	7	0.0	0.0	precursors_only	0	0	UBA10199	phaC-	2.1353165714285716	2132.714285714286
s__SR-FBR-E99_sp009881065--GB_GCA_009881065.1	9	0.6235263025968623	0.009742598478075973	absent	0	0	Bacteroidota	phaC-	2.78746075	2431.1666666666665
s__SUP05_sp000205985--GB_GCA_000205985.2	13	0.005530797981476996	8.641871846057806e-05	absent	0	0	Pseudomonadota	phaC-	1.0122612857142856	1221.5714285714287
s__SURF-10_sp018896025--GB_GCA_018896025.1	5	0.3244630196197352	0.005069734681558363	precursors_only	0	0	Desulfobacterota	phaC-	3.9212556000000003	3816.4
s__SURF-10_sp018902755--GB_GCA_018902755.1	6	0.39001171699273085	0.0060939330780114195	precursors_only	0	0	Desulfobacterota	phaC-	4.384438166666667	4182.666666666667
s__SURF-10_sp021737645--GB_GCA_021737645.1	5	0.0	0.0	precursors_only	0	0	Desulfobacterota	phaC-	3.8703667999999998	3744.2
s__SURF-60_sp019084485--GB_GCA_019084485.1	6	0.39001171699273085	0.0060939330780114195	absent	0	0	Bacillota_B	phaC-	2.0549486666666668	2174.1666666666665
s__SV1-B22_sp018433595--GB_GCA_018433595.1	8	0.2989187131923942	0.00467060489363116	precursors_only	0	0	Synergistota	phaC-	2.527314375	2468.5
s__SXTU01_sp005791875--GB_GCA_005791875.1	5	0.0	0.0	precursors_only	0	0	Verrucomicrobiota	phaC-	4.1032754	3700.2
s__SYDM01_sp008638125--GB_GCA_008638125.1	9	0.020611181605031587	0.00032204971257861854	complete	1	1	Pseudomonadota	phaC+	0.9287485555555555	1048.3333333333333
s__SZUA-584_sp023391105--GB_GCA_023391105.1	5	0.4088366806412096	0.0063880731350189	absent	0	0	Bacillota_A	phaC-	2.293035	2348.2
s__Saccharofermentans_sp022484595--GB_GCA_022484595.1	5	0.18475494593413283	0.0028867960302208255	absent	0	0	Bacillota_A	phaC-	1.691936	1519.0
s__Saccharolobus_sp001719125--RS_GCF_001719125.1	6	0.0	0.0	precursors_only	0	0	Thermoproteota	phaC-	2.265583285714286	2520.1428571428573
s__Salinibacter_ruber--RS_GCF_000013045.1	6	0.008500831437841548	0.0001328254912162742	precursors_only	0	0	Bacteroidota	phaC-	3.8542472454545456	3280.5454545454545
s__Salinivibrio_siamensis--RS_GCF_001996005.1	7	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	3.4169443571428575	3121.9285714285716
s__Salmonella_diarizonae--RS_GCF_008692785.1	6	0.5425548322412577	0.008477419253769651	precursors_only	0	0	Pseudomonadota	phaC-	5.11018629113924	4828.848101265823
s__Salmonella_enterica--RS_GCF_000006945.2	3152	0.7589491743093166	0.011858580848583072	precursors_only	0	0	Pseudomonadota	phaC-	4.8462366583055605	4608.3030170145585
s__Sarcina_perfringens--RS_GCF_000013285.1	36	0.7542369564894682	0.01178495244514794	precursors_only	0	0	Bacillota_A	phaC-	3.3478135037220844	3038.6600496277915
s__Scalindua_sp018670825--GB_GCA_018670825.1	6	0.0	0.0	precursors_only	0	0	Planctomycetota	phaC-	4.991737833333333	4740.5
s__Scatacola_A_faecigallinarum--GB_GCA_000436375.1	8	0.7041463087457198	0.011002286074151872	absent	0	0	Pseudomonadota	phaC-	1.7663051851851852	1782.9259259259259
s__Schaedlerella_arabinosiphila--RS_GCF_003885045.1	12	0.32645065135196716	0.005100791427374487	precursors_only	0	0	Bacillota_A	phaC-	5.542628928571428	5186.428571428572
s__Schaedlerella_sp009911175--GB_GCA_009911175.1	5	0.49422472758135594	0.0077222613684586865	precursors_only	0	0	Bacillota_A	phaC-	5.1437376	4799.2
s__Sediminibacterium_sp020403425--GB_GCA_020403425.1	5	0.0	0.0	precursors_only	0	0	Bacteroidota	phaC-	3.53051	3161.0
s__Sediminibacterium_sp020403455--GB_GCA_020403455.1	16	0.0167249631750823	0.0002613275496106609	precursors_only	0	0	Bacteroidota	phaC-	2.801968823529412	2608.470588235294
s__Serpentinimonas_maccroryi--RS_GCF_000828915.1	5	0.7892603389643543	0.012332192796318036	complete	1	1	Pseudomonadota	phaC+	2.3439035	2262.8333333333335
s__Serratia_A_fonticola--RS_GCF_001006005.1	9	0.5689589211595691	0.008889983143118268	precursors_only	0	0	Pseudomonadota	phaC-	5.838801162790698	5377.767441860465
s__Serratia_J_liquefaciens--RS_GCF_000422085.1	18	0.46399564305831514	0.007249931922786174	precursors_only	0	0	Pseudomonadota	phaC-	5.26104424390244	4885.951219512195
s__Serratia_J_plymuthica--RS_GCF_001590925.1	5	0.5393084648994431	0.008426694764053798	precursors_only	0	0	Pseudomonadota	phaC-	5.4593910333333335	5002.5
s__Serratia_bockelmannii--RS_GCF_008011855.1	9	0.5596156381180395	0.008743994345594367	precursors_only	0	0	Pseudomonadota	phaC-	5.2110935	4838.272727272727
s__Serratia_marcescens--RS_GCF_017299535.1	5	0.7785491233364314	0.012164830052131741	precursors_only	0	0	Pseudomonadota	phaC-	5.1365982807017545	4808.964912280701
s__Serratia_marcescens_K--RS_GCF_002220655.1	66	0.6842350218613633	0.010691172216583802	precursors_only	0	0	Pseudomonadota	phaC-	5.243362237647059	4838.929411764706
s__Serratia_nevei--RS_GCF_008364245.1	29	0.5834427376568252	0.009116292775887894	precursors_only	0	0	Pseudomonadota	phaC-	5.491659043956044	5196.379120879121
s__Serratia_ureilytica--RS_GCF_013375155.1	86	0.2944958227872835	0.004601497231051304	precursors_only	0	0	Pseudomonadota	phaC-	5.206675180645162	4829.825806451613
s__Shewanella_algae--RS_GCF_009183365.2	27	0.4733560014448006	0.0073961875225750096	precursors_only	0	0	Pseudomonadota	phaC-	4.854478981981981	4326.288288288289
s__Shewanella_hafniensis--RS_GCF_019655335.1	6	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-	5.0240457	4400.5
s__Shewanella_oncorhynchi--RS_GCF_012584455.1	6	0.6515483857423032	0.010180443527223488	precursors_only	0	0	Pseudomonadota	phaC-	4.870722916666667	4348.666666666667
s__Shewanella_putrefaciens--RS_GCF_016406325.1	10	0.15902985195838748	0.0024848414368498044	precursors_only	0	0	Pseudomonadota	phaC-	4.563347095238095	4094.1428571428573
s__Shewanella_vesiculosa--RS_GCF_021560015.1	16	0.44843669014180376	0.007006823283465684	precursors_only	0	0	Pseudomonadota	phaC-	4.685774833333333	4051.0555555555557
s__Shewanella_xiamenensis--RS_GCF_014647135.1	22	0.540860358102103	0.008450943095345359	precursors_only	0	0	Pseudomonadota	phaC-	4.90135054054054	4342.081081081081
s__Sinorhizobium_aridi--RS_GCF_002078505.1	6	0.6611472964746012	0.010330426507415644	complete	1	1	Pseudomonadota	phaC+	6.715534571428572	6433.142857142857
s__Sinorhizobium_medicae--RS_GCF_007827695.1	9	0.13404679616716147	0.002094481190111898	complete	1	1	Pseudomonadota	phaC+	6.811969	6671.089285714285
s__Sinorhizobium_meliloti--RS_GCF_017876815.1	104	0.7587228946621893	0.011855045229096708	complete	1	1	Pseudomonadota	phaC+	6.948423792531121	6715.215767634855
s__Slackia_A_isoflavoniconvertens--RS_GCF_003725955.1	6	0.6715383802162007	0.010492787190878136	precursors_only	0	0	Actinomycetota	phaC-	2.030161722222222	1748.2777777777778
s__Smithella_sp003139775--GB_GCA_003139775.1	14	0.003359810385295198	5.249703727023747e-05	precursors_only	0	0	Desulfobacterota	phaC-	3.1655655	3171.8571428571427
s__Snodgrassella_alvi--RS_GCF_000600005.1	6	0.43835051128429514	0.006849226738817112	precursors_only	0	0	Pseudomonadota	phaC-	2.4626845625	2196.375
s__Snodgrassella_communis--RS_GCF_914768045.1	9	0.2326156756296472	0.0036346199317132373	precursors_only	0	0	Pseudomonadota	phaC-	2.34089036	2136.88
s__Sodaliphilus_sp004557565--GB_GCA_004557565.1	37	0.4344797333370878	0.006788745833391997	absent	0	0	Bacteroidota	phaC-	2.5715574615384615	2206.230769230769
s__Sphaerochaeta_sp002432715--GB_GCA_002432715.1	5	0.4283983405366975	0.006693724070885899	precursors_only	0	0	Spirochaetota	phaC-	2.75717825	2840.75
s__Sphaerochaeta_sp004294855--GB_GCA_004294855.1	5	0.7733355746260895	0.012083368353532648	absent	0	0	Spirochaetota	phaC-	1.8264905	1902.0
s__Sphingobacterium_sp002476975--RS_GCF_024296865.1	6	0.46478454887960163	0.0072622585762437755	precursors_only	0	0	Bacteroidota	phaC-	4.3789017999999995	3849.7
s__Sphingobium_xenophagum--RS_GCF_000367345.1	6	0.6118772528897771	0.009560582076402768	complete	1	1	Pseudomonadota	phaC+	4.330755047619047	4185.666666666667
s__Sphingobium_yanoikuyae--RS_GCF_000315525.1	8	0.5292705243622389	0.008269851943159982	complete	1	1	Pseudomonadota	phaC+	5.305331470588235	5055.088235294118
s__Sphingomonas_koreensis--RS_GCF_002797435.1	66	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	4.828445972222222	4700.430555555556
s__Sphingomonas_sp001555965--RS_GCF_001555965.1	8	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	3.705351	3583.6666666666665
s__Sphingopyxis_terrae--RS_GCF_001598815.1	11	0.870614955282255	0.013603358676285234	complete	1	1	Pseudomonadota	phaC+	3.4911992608695654	3424.086956521739
s__Spirillospora_madurae--RS_GCF_900115095.1	5	0.026988704018286423	0.00042169850028572536	complete	1	1	Actinomycetota	phaC+	10.255525800000001	10213.6
s__Sporofaciens_sp910574885--GB_GCA_910574885.1	7	0.22936009350750475	0.0035837514610547617	precursors_only	0	0	Bacillota_A	phaC-	4.827611428571428	4712.857142857143
s__Staphylococcus_agnetis--RS_GCF_002901865.1	18	0.3052142320027589	0.0047689723750431075	precursors_only	0	0	Bacillota	phaC-	2.472452660714286	2446.0535714285716
s__Staphylococcus_argenteus--RS_GCF_000236925.1	40	0.6982599645763555	0.010910311946505555	precursors_only	0	0	Bacillota	phaC-	2.778486839449541	2582.6605504587155
s__Staphylococcus_aureus--RS_GCF_001027105.1	3820	0.6685388444694831	0.010445919444835673	precursors_only	0	0	Bacillota	phaC-	2.827246777433567	2649.7719262012943
s__Staphylococcus_capitis--RS_GCF_002902325.1	58	0.4092613644369615	0.006394708819327523	precursors_only	0	0	Bacillota	phaC-	2.512352577142857	2436.0057142857145
s__Staphylococcus_caprae--RS_GCF_002902725.1	5	0.6259082620844391	0.00977981659506936	precursors_only	0	0	Bacillota	phaC-	2.6091413333333335	2495.809523809524
s__Staphylococcus_chromogenes--RS_GCF_002901945.1	6	0.6468310853803929	0.01010673570906864	precursors_only	0	0	Bacillota	phaC-	2.3501038571428574	2304.9785714285713
s__Staphylococcus_delphini--RS_GCF_900636325.1	9	0.5390509161096633	0.008422670564213489	precursors_only	0	0	Bacillota	phaC-	2.61264668	2463.96
s__Staphylococcus_epidermidis--RS_GCF_006742205.1	395	0.6102926477735281	0.009535822621461377	precursors_only	0	0	Bacillota	phaC-	2.5204305011406842	2384.0631178707226
s__Staphylococcus_haemolyticus--RS_GCF_006094395.1	69	0.6660052777697598	0.010406332465152497	precursors_only	0	0	Bacillota	phaC-	2.4948105614035088	2475.0604288499026
s__Staphylococcus_hominis--RS_GCF_002901845.1	29	0.5539209424158892	0.008655014725248268	precursors_only	0	0	Bacillota	phaC-	2.251631580912863	2223.908713692946
s__Staphylococcus_hyicus--RS_GCF_000816085.1	5	0.29176972463018525	0.0045589019473466445	precursors_only	0	0	Bacillota	phaC-	2.483480210526316	2417.0526315789475
s__Staphylococcus_lugdunensis--RS_GCF_002901705.1	10	0.5496892460588778	0.008588894469669966	precursors_only	0	0	Bacillota	phaC-	2.573179	2419.548387096774
s__Staphylococcus_pasteuri--RS_GCF_003970495.1	6	0.7538379590413175	0.011778718110020585	precursors_only	0	0	Bacillota	phaC-	2.5508821764705885	2486.3823529411766
s__Staphylococcus_pseudintermedius--RS_GCF_001792775.2	138	0.36323830298954674	0.005675598484211668	precursors_only	0	0	Bacillota	phaC-	2.653355403755868	2544.7769953051643
s__Staphylococcus_saprophyticus--RS_GCF_000010125.1	16	0.49201335218229464	0.007687708627848354	precursors_only	0	0	Bacillota	phaC-	2.641164451977401	2626.6158192090397
s__Staphylococcus_schleiferi--RS_GCF_900458895.1	14	0.0	0.0	accessory_only	0	0	Bacillota	phaC-	2.45121916	2284.2
s__Staphylococcus_singaporensis--RS_GCF_022493055.1	6	0.0	0.0	precursors_only	0	0	Bacillota	phaC-	2.7475823571428575	2550.1428571428573
s__Staphylococcus_ureilyticus--RS_GCF_002902235.1	7	0.7529425264752088	0.011764726976175137	precursors_only	0	0	Bacillota	phaC-	2.7616822098765432	2659.4444444444443
s__Staphylococcus_warneri--RS_GCF_900636385.1	40	0.7110440752327929	0.011110063675512389	precursors_only	0	0	Bacillota	phaC-	2.543691142857143	2483.776785714286
s__Staphylococcus_xylosus--RS_GCF_002732165.1	10	0.6230910259822162	0.009735797280972128	precursors_only	0	0	Bacillota	phaC-	2.815168712121212	2655.5
s__Stenotrophomonas_acidaminiphila--RS_GCF_001431595.1	6	0.753084956685812	0.011766952448215812	complete	1	1	Pseudomonadota	phaC+	3.748059117647059	3363.4117647058824
s__Stenotrophomonas_maltophilia--RS_GCF_900186865.1	115	0.4415950638117211	0.006899922872058142	complete	1	1	Pseudomonadota	phaC+	4.719414686468647	4352.316831683168
s__Stenotrophomonas_maltophilia_A--RS_GCF_004346925.1	9	0.6879023227811006	0.010748473793454697	complete	1	1	Pseudomonadota	phaC+	4.8305892926829275	4483.073170731707
s__Stenotrophomonas_maltophilia_AJ--RS_GCF_001274595.1	5	0.6465701604838422	0.010102658757560034	complete	1	1	Pseudomonadota	phaC+	4.701313090909091	4354.363636363636
s__Stenotrophomonas_maltophilia_AL--RS_GCF_003205835.1	5	0.3620932267132127	0.0056577066673939485	complete	1	1	Pseudomonadota	phaC+	5.062260875	4645.875
s__Stenotrophomonas_maltophilia_AM--RS_GCF_013004645.1	6	0.5137081580895471	0.008026689970149173	complete	1	1	Pseudomonadota	phaC+	4.755385869565218	4409.434782608696
s__Stenotrophomonas_maltophilia_F--RS_GCF_000284595.1	6	0.3345200241112678	0.005226875376738559	complete	1	1	Pseudomonadota	phaC+	4.588541833333333	4202.25
s__Stenotrophomonas_maltophilia_G--RS_GCF_002138415.1	8	0.10663747025194467	0.0016662104726866355	complete	1	1	Pseudomonadota	phaC+	4.818619866666666	4435.2
s__Stenotrophomonas_maltophilia_Q--RS_GCF_002799165.1	5	0.523033350398047	0.008172396099969484	complete	1	1	Pseudomonadota	phaC+	4.7352452000000005	4344.3
s__Stenotrophomonas_sepilia--RS_GCF_003244875.1	34	0.44437443391067294	0.006943350529854265	complete	1	1	Pseudomonadota	phaC+	4.445991213592233	4044.9417475728155
s__Stenotrophomonas_sp003086695--RS_GCF_003086695.1	5	0.14630237726664513	0.00228597464479133	complete	1	1	Pseudomonadota	phaC+	4.325875	3861.2
s__Stenotrophomonas_sp916618915--RS_GCF_916618915.1	5	0.4031242223471708	0.006298815974174544	complete	1	1	Pseudomonadota	phaC+	2.8991166666666666	2794.0
s__Streptococcus_agalactiae--RS_GCF_000186445.1	247	0.7259538461533223	0.01134302884614566	precursors_only	0	0	Bacillota	phaC-	2.1069779811701412	2095.3698722259583
s__Streptococcus_alactolyticus--RS_GCF_012277075.1	5	0.7627670202636987	0.011918234691620292	precursors_only	0	0	Bacillota	phaC-	1.5955381363636365	1614.590909090909
s__Streptococcus_anginosus--RS_GCF_900636475.1	12	0.424148167018902	0.006627315109670344	precursors_only	0	0	Bacillota	phaC-	1.9790349310344828	1985.5977011494253
s__Streptococcus_canis--RS_GCF_900636575.1	11	0.5145734801953433	0.00804021062805224	precursors_only	0	0	Bacillota	phaC-	2.1166909523809525	2021.5238095238096
s__Streptococcus_constellatus--RS_GCF_023167545.1	5	0.633214662779052	0.009893979105922688	precursors_only	0	0	Bacillota	phaC-	1.9078173142857142	1865.6
s__Streptococcus_dysgalactiae--RS_GCF_900459225.1	36	0.614687577535184	0.00960449339898725	precursors_only	0	0	Bacillota	phaC-	2.1534992647058826	2110.014705882353
s__Streptococcus_equi--GB_GCA_900637675.1	48	0.5912606076479564	0.009238446994499319	precursors_only	0	0	Bacillota	phaC-	2.18718975	2105.491525423729
s__Streptococcus_gallolyticus--RS_GCF_002000985.1	6	0.6556816241938068	0.010245025378028232	precursors_only	0	0	Bacillota	phaC-	2.3301920689655176	2279.551724137931
s__Streptococcus_gordonii--RS_GCF_001553855.1	17	0.582178706206548	0.009096542284477312	precursors_only	0	0	Bacillota	phaC-	2.2118072471910115	2144.8988764044943
s__Streptococcus_infantarius--RS_GCF_000154985.1	7	0.33071613395097255	0.005167439592983946	precursors_only	0	0	Bacillota	phaC-	1.9552655217391304	1937.0
s__Streptococcus_intermedius--RS_GCF_000413475.1	10	0.537206696018393	0.00839385462528739	precursors_only	0	0	Bacillota	phaC-	1.9405797254901962	1885.3921568627452
s__Streptococcus_lutetiensis--RS_GCF_900475675.1	35	0.4401744302378563	0.006877725472466505	precursors_only	0	0	Bacillota	phaC-	1.8541282068965517	1903.603448275862
s__Streptococcus_mitis--RS_GCF_000148585.2	12	0.24491942618374102	0.0038268660341209534	precursors_only	0	0	Bacillota	phaC-	1.9113107741935484	1858.258064516129
s__Streptococcus_mutans--RS_GCF_006739205.1	54	0.3722901771915105	0.005817034018617351	precursors_only	0	0	Bacillota	phaC-	1.9683866628352489	1874.3218390804598
s__Streptococcus_oralis--RS_GCF_900637025.1	5	0.34489824766365773	0.005389035119744652	precursors_only	0	0	Bacillota	phaC-	1.9646699387755102	1877.8775510204082
s__Streptococcus_parasanguinis_E--RS_GCF_943193075.1	12	0.4087856039421982	0.006387275061596847	precursors_only	0	0	Bacillota	phaC-	2.1240169629629633	2010.7777777777778
s__Streptococcus_parauberis--RS_GCF_000187935.1	7	0.6006188120817666	0.009384668938777603	precursors_only	0	0	Bacillota	phaC-	2.07516664	2083.24
s__Streptococcus_pasteurianus--RS_GCF_004843545.1	9	0.6268536515794836	0.009794588305929431	precursors_only	0	0	Bacillota	phaC-	2.128398382352941	2102.823529411765
s__Streptococcus_pneumoniae--RS_GCF_001457635.1	532	0.6425307772172677	0.010039543394019808	precursors_only	0	0	Bacillota	phaC-	2.088532264761679	2102.5130424472372
s__Streptococcus_pseudopneumoniae--RS_GCF_002087075.1	29	0.4945432660471133	0.007727238531986145	precursors_only	0	0	Bacillota	phaC-	2.195114661417323	2226.149606299213
s__Streptococcus_pyogenes--RS_GCF_002055535.1	160	0.7087003838652364	0.011073443497894318	precursors_only	0	0	Bacillota	phaC-	1.8000468213256484	1732.9039385206531
s__Streptococcus_salivarius--RS_GCF_000785515.1	42	0.5558868884773394	0.008685732632458427	precursors_only	0	0	Bacillota	phaC-	2.1737858562091503	2023.3071895424837
s__Streptococcus_sanguinis--RS_GCF_000194945.1	11	0.6038637977956562	0.009435371840557129	precursors_only	0	0	Bacillota	phaC-	2.3512179285714288	2269.0535714285716
s__Streptococcus_sanguinis_H--RS_GCF_013343115.1	8	0.23421352607681703	0.003659586344950266	precursors_only	0	0	Bacillota	phaC-	2.3675655454545455	2298.090909090909
s__Streptococcus_sanguinis_J--RS_GCF_019929225.1	7	0.0	0.0	precursors_only	0	0	Bacillota	phaC-	2.4087728571428575	2352.714285714286
s__Streptococcus_sp000187445--GB_GCA_010604095.1	12	0.20136304326661297	0.0031462975510408277	precursors_only	0	0	Bacillota	phaC-	2.082934333333333	2016.2777777777778
s__Streptococcus_sp001556435--RS_GCF_009738225.1	54	0.6085769079901001	0.009509014187345314	precursors_only	0	0	Bacillota	phaC-	2.2168654096385545	2078.710843373494
s__Streptococcus_sp900766505--RS_GCF_016648925.1	6	0.39117774031232205	0.006112152192380032	precursors_only	0	0	Bacillota	phaC-	2.1636213333333334	2084.6666666666665
s__Streptococcus_suis--RS_GCF_000294495.1	182	0.536232194010993	0.008378628031421765	precursors_only	0	0	Bacillota	phaC-	2.111794090067859	2059.3719925971623
s__Streptococcus_suis_P--GB_GCA_002831545.1	12	0.5695713294008669	0.008899552021888545	precursors_only	0	0	Bacillota	phaC-	2.4069144755244753	2368.013986013986
s__Streptococcus_suis_W--RS_GCF_902702775.1	70	0.4070428538228846	0.0063600445909825715	precursors_only	0	0	Bacillota	phaC-	2.2301645422535215	2142.3169014084506
s__Streptococcus_thermophilus--RS_GCF_010120595.1	17	0.7903151839913054	0.012348674749864147	precursors_only	0	0	Bacillota	phaC-	1.8225596411483254	1939.2918660287082
s__Streptococcus_uberis--RS_GCF_900475595.1	5	0.2860583057098576	0.004469661026716525	precursors_only	0	0	Bacillota	phaC-	1.936654014925373	1943.134328358209
s__Streptomyces_albidoflavus--RS_GCF_000719955.1	27	0.7623304086231796	0.011911412634737181	precursors_only	0	0	Actinomycetota	phaC-	7.071295094017094	6215.8376068376065
s__Streptomyces_anulatus--RS_GCF_014650675.1	13	0.6495960404718862	0.010149938132373222	precursors_only	0	0	Actinomycetota	phaC-	8.679437628571428	7769.885714285714
s__Streptomyces_bacillaris--GB_GCA_003268675.1	17	0.6270451021203752	0.009797579720630863	complete	1	1	Actinomycetota	phaC+	7.903345694444444	6896.777777777777
s__Streptomyces_californicus--RS_GCF_000717645.1	7	0.8400314606003753	0.013125491571880863	precursors_only	0	0	Actinomycetota	phaC-	7.984051794871795	6980.205128205128
