orgId	locusId	assigned_organism	covering_step	composite_score	desc	darkness_tier	n_evidence_lines	evidence_summary	annotation_class	is_essential_dark	top_condition_class
Cola	Echvi_1732	Cola	26	0.2127379625	hypothetical protein	T3_Dusk	2	cofit:signal peptide peptidase SppA,; fit:3.3(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_4025	Cola	26	0.21386246875	hypothetical protein	T3_Dusk	2	cofit:Peptidase family M48. | GIY-YI; fit:3.3(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0728	Cola	26	0.2151968125	hypothetical protein	T3_Dusk	2	cofit:Glycine/serine hydroxymethyltr; fit:3.4(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_3601	Cola	26	0.216570853125	hypothetical protein	T3_Dusk	2	pred:PF00549; fit:3.3(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3430	Cola	26	0.216893353125	hypothetical protein	T3_Dusk	2	cofit:Phosphoribosylformimino-5-amin; fit:3.4(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_3640	Cola	26	0.217001171875	hypothetical protein	T3_Dusk	2	cofit:Protein of unknown function (D; fit:2.1(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_1014	Cola	26	0.2182553187499999	hypothetical protein	T3_Dusk	2	cofit:Transcriptional regulators | e; fit:3.5(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_1608	Cola	26	0.21942150625	hypothetical protein	T3_Dusk	2	pred:PF00072; fit:2.1(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0291	Cola	26	0.2203191374999999	hypothetical protein	T3_Dusk	2	cofit:Protein of unknown function (D; fit:3.5(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3402	Cola	26	0.220721740625	hypothetical protein	T3_Dusk	2	pred:PF13477; fit:3.4(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_1689	Cola	26	0.220836490625	hypothetical protein	T3_Dusk	2	cofit:FOG: PKD repeat | Uncharacteri; fit:3.5(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3723	Cola	26	0.222055575	hypothetical protein	T3_Dusk	2	pred:PF00270; fit:3.4(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_4561	Cola	26	0.223149584375	hypothetical protein	T3_Dusk	2	cofit:intracellular protease, PfpI f; fit:3.6(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2054	Cola	26	0.223414125	hypothetical protein	T3_Dusk	2	cofit:Isopropylmalate/homocitrate/ci; fit:3.6(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_1648	Cola	26	0.22420129375	hypothetical protein	T3_Dusk	2	cofit:TonB family C-terminal domain ; fit:3.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2198	Cola	26	0.22485896875	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Type I ; fit:3.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_4611	Cola	26	0.226704240625	hypothetical protein	T3_Dusk	2	cofit:ABC-type cobalamin/Fe3+-sidero; fit:3.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2373	Cola	26	0.2268631375	hypothetical protein	T3_Dusk	2	cofit:Cell division protein | hypoth; fit:3.7(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_3467	Cola	26	0.227042175	hypothetical protein	T3_Dusk	2	cofit:Uncharacterized protein conser; fit:3.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_1825	Cola	26	0.2275	hypothetical protein	T3_Dusk	2	OG:OG10394; fit:4.2(nan); +neighbor_inf	hypothetical	False	
Cola	Echvi_3292	Cola	26	0.227948625	hypothetical protein	T3_Dusk	2	cofit:Predicted membrane protein | g; fit:3.8(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_4308	Cola	26	0.22921931875	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Acyl-Co; fit:3.8(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0551	Cola	26	0.22936925	hypothetical protein	T3_Dusk	2	pred:PF00903; fit:3.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2359	Cola	26	0.22962093125	hypothetical protein	T3_Dusk	2	pred:PF00549; fit:3.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_1838	Cola	26	0.23009229375	hypothetical protein	T3_Dusk	2	cofit:DNA repair proteins | Beta-gal; fit:3.8(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_2185	Cola	26	0.2309750625	Protein of unknown function (DUF2874).	T3_Dusk	2	pred:PF00072; fit:2.8(nitrogen source); +neighbor_inf	DUF	False	nitrogen source
Cola	Echvi_2401	Cola	26	0.23099375625	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Outer m; fit:3.9(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3457	Cola	26	0.2316666666666666	hypothetical protein	T3_Dusk	2	OG:OG04638; fit:4.5(nan); +neighbor_inf	hypothetical	False	
Cola	Echvi_4375	Cola	26	0.23413048125	hypothetical protein	T3_Dusk	2	cofit:Glutamate decarboxylase and re; fit:4.0(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2773	Cola	26	0.234997453125	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Unchara; fit:4.0(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0757	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Beta-xy; fit:4.3(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_1525	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Bacteri; fit:4.3(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_1865	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:DNA repair proteins | Site-spe; fit:4.1(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2218	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Permeas; fit:4.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2911	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:phage/plasmid-related protein ; fit:4.1(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3075	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:D-tyrosyl-tRNA(Tyr) deacylase ; fit:5.0(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3648	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | phage/p; fit:4.8(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_3703	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Unchara; fit:4.2(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_3704	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | MoxR-li; fit:4.1(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_4104	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:hypothetical protein | Beta-1,; fit:4.4(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_4399	Cola	26	0.235	hypothetical protein	T3_Dusk	2	cofit:Periplasmic protein involved i; fit:4.4(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_0674	Cola	26	0.236039325	hypothetical protein	T3_Dusk	2	pred:GldJ; fit:3.9(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0222	Cola	26	0.2362418062499999	hypothetical protein	T3_Dusk	2	pred:TIGR00914; fit:2.2(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0945	Cola	26	0.237430109375	hypothetical protein	T3_Dusk	2	pred:PF00903; fit:3.9(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_1722	Cola	26	0.2383558375	hypothetical protein	T3_Dusk	2	pred:ABC transporter efflux protein; fit:2.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3746	Cola	26	0.2388398499999999	hypothetical protein	T3_Dusk	2	pred:PF00072; fit:2.7(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_3958	Cola	26	0.2388522343749999	hypothetical protein	T3_Dusk	2	pred:PF00072; fit:3.1(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_1492	Cola	26	0.239844759375	hypothetical protein	T3_Dusk	2	pred:TIGR01730; fit:4.0(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0128	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:K01752; fit:7.2(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0589	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:TIGR01730; fit:6.0(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_1297	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:PF02321; fit:5.3(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_1752	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:ABC transporter efflux protein; fit:4.1(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_1999	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:PF00977; fit:5.5(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_2553	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:PF00903; fit:4.8(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_2856	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:PF04230; fit:5.0(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_3045	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:TIGR01730; fit:4.3(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3046	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:TIGR01730; fit:4.4(stress); +cofit_operon,neighbor_inf	hypothetical	False	stress
Cola	Echvi_3093	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:PF02321; fit:5.5(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3278	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:K01752; fit:5.8(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_3922	Cola	26	0.24	hypothetical protein	T3_Dusk	2	pred:GldJ; fit:6.0(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2212	Cola	26	0.2401293124999999	hypothetical protein	T3_Dusk	2	pred:PF08551; fit:2.3(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3336	Cola	26	0.2486405875	hypothetical protein	T3_Dusk	2	pred:PF13477; fit:3.0(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_2961	Cola	26	0.25741468125	hypothetical protein	T3_Dusk	2	pred:PF13477; fit:3.3(nitrogen source); +cofit_operon,neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0138	Cola	26	0.262613928125	hypothetical protein	T3_Dusk	2	pred:TIGR01730; fit:2.2(stress); +cofit_operon,neighbor_inf	hypothetical	False	stress
Cola	Echvi_0952	Cola	26	0.263346815625	hypothetical protein	T3_Dusk	2	pred:PF13692; fit:3.1(stress); +cofit_operon,neighbor_inf	hypothetical	False	stress
Cola	Echvi_0400	Cola	26	0.26588284375	hypothetical protein	T3_Dusk	2	pred:PF00392; fit:3.1(carbon source); +cofit_operon,neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_4215	Cola	26	0.2721469875	hypothetical protein	T3_Dusk	2	pred:PF00072; fit:3.3(nitrogen source); +cofit_operon,neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0808	Cola	26	0.27232991875	hypothetical protein	T3_Dusk	2	pred:PF00072; fit:3.0(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_1617	Cola	26	0.277358071875	hypothetical protein	T3_Dusk	2	pred:PF00392; fit:3.5(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_1616	Cola	26	0.277402609375	hypothetical protein	T3_Dusk	2	pred:PF00392; fit:3.9(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_0948	Cola	26	0.279768034375	hypothetical protein	T3_Dusk	2	pred:PF13692; fit:3.2(stress); +cofit_operon,neighbor_inf	hypothetical	False	stress
Cola	Echvi_0710	Cola	26	0.3174999999999999	hypothetical protein	T3_Dusk	2	pred:PF00072; fit:4.0(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0360	Cola	26	0.1458333333333333	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG11007; essential; +neighbor_inf	hypothetical	True	
Cola	Echvi_0574	Cola	26	0.15	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG09649; essential; +synteny,neighbor_inf	hypothetical	True	
Cola	Echvi_2099	Cola	26	0.15	Protein of unknown function (DUF3341).	T4_Penumbra	3	1 domain(s); OG:OG09710; essential; +synteny,neighbor_inf	DUF	True	
Cola	Echvi_3058	Cola	26	0.15	Protein of unknown function (DUF1094).	T4_Penumbra	3	2 domain(s); OG:OG09847; essential; +neighbor_inf	DUF	True	
Cola	Echvi_0036	Cola	26	0.1541666666666666	Protein of unknown function (DUF2795).	T4_Penumbra	3	1 domain(s); OG:OG09850; essential; +neighbor_inf	DUF	True	
Cola	Echvi_0115	Cola	26	0.1541666666666666	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG09759; essential; +neighbor_inf	hypothetical	True	
Cola	Echvi_0142	Cola	26	0.1541666666666666	Domain of Unknown Function (DUF1599).	T4_Penumbra	3	1 domain(s); OG:OG09477; essential; +synteny,neighbor_inf	DUF	True	
Cola	Echvi_0629	Cola	26	0.1541666666666666	Protein of unknown function (DUF721).	T4_Penumbra	3	1 domain(s); OG:OG10227; essential; +neighbor_inf	DUF	True	
Cola	Echvi_0855	Cola	26	0.1541666666666666	Protein of unknown function (DUF1239).	T4_Penumbra	3	2 domain(s); OG:OG10350; essential; +synteny,neighbor_inf	DUF	True	
Cola	Echvi_1214	Cola	26	0.1541666666666666	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG11120; essential; +neighbor_inf	hypothetical	True	
Cola	Echvi_1729	Cola	26	0.1541666666666666	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG10105; essential; +neighbor_inf	hypothetical	True	
Cola	Echvi_2352	Cola	26	0.1541666666666666	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG10267; essential; +synteny,neighbor_inf	hypothetical	True	
Cola	Echvi_2374	Cola	26	0.1541666666666666	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG09897; essential; +synteny,neighbor_inf	hypothetical	True	
Cola	Echvi_3238	Cola	26	0.1541666666666666	Protein of unknwon function (DUF2893).	T4_Penumbra	3	2 domain(s); OG:OG13422; essential; +neighbor_inf	DUF	True	
Cola	Echvi_1147	Cola	26	0.1583333333333333	Uncharacterized conserved protein	T4_Penumbra	3	1 domain(s); OG:OG07339; essential; +synteny,neighbor_inf	uncharacterized	True	
Cola	Echvi_4070	Cola	26	0.1583333333333333	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG00930; essential; +neighbor_inf	hypothetical	True	
Cola	Echvi_0020	Cola	26	0.1625	conserved hypothetical protein YmdA/YtgF	T4_Penumbra	3	5 domain(s); OG:OG09047; essential; +synteny,neighbor_inf	hypothetical	True	
Cola	Echvi_0730	Cola	26	0.1699999999999999	hypothetical protein	T4_Penumbra	3	4 domain(s); OG:OG09482; essential; +synteny,neighbor_inf	hypothetical	True	
Cola	Echvi_0348	Cola	26	0.1708333333333333	Uncharacterized conserved protein	T4_Penumbra	3	2 domain(s); OG:OG06468; essential; +neighbor_inf	uncharacterized	True	
Cola	Echvi_2357	Cola	26	0.1866666666666667	Uncharacterized protein related to glutamine synthetase	T4_Penumbra	3	3 domain(s); OG:OG08896; essential; +neighbor_inf	uncharacterized	True	
Cola	Echvi_0707	Cola	26	0.1975	Uncharacterized protein conserved in bacteria	T4_Penumbra	3	2 domain(s); OG:OG00167; essential; +synteny,neighbor_inf	uncharacterized	True	
Cola	Echvi_3262	Cola	26	0.20981734375	hypothetical protein	T4_Penumbra	3	1 domain(s); cofit:Short chain fatty acids transp; fit:2.2(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_3792	Cola	26	0.2125358843749999	Uncharacterized conserved protein	T4_Penumbra	3	1 domain(s); pred:PF04230; fit:2.2(nitrogen source); +cofit_operon,neighbor_inf	uncharacterized	False	nitrogen source
Cola	Echvi_1365	Cola	26	0.2153664062499999	hypothetical protein	T4_Penumbra	3	1 domain(s); cofit:Serine acetyltransferase | Ton; fit:2.4(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_2104	Cola	26	0.2175	Uncharacterized protein required for cytochrome oxidase assembly	T4_Penumbra	3	1 domain(s); OG:OG02183; essential; +synteny,neighbor_inf	uncharacterized	True	
Cola	Echvi_2426	Cola	26	0.2175	Uncharacterized protein conserved in bacteria	T4_Penumbra	3	1 domain(s); OG:OG01132; essential; +neighbor_inf	uncharacterized	True	
Cola	Echvi_2528	Cola	26	0.2175	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG00874; essential; +neighbor_inf	hypothetical	True	
Cola	Echvi_3275	Cola	26	0.2175	Uncharacterized bacitracin resistance protein	T4_Penumbra	3	1 domain(s); OG:OG01164; essential; +synteny,neighbor_inf	uncharacterized	True	
Cola	Echvi_1970	Cola	26	0.2183366781249999	hypothetical protein	T4_Penumbra	3	1 domain(s); cofit:Transcriptional regulator | Gl; fit:2.5(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_1533	Cola	26	0.219649015625	hypothetical protein	T4_Penumbra	3	1 domain(s); cofit:Predicted transcriptional regu; fit:2.5(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_4357	Cola	26	0.219860521875	Protein of unknown function (DUF3714).	T4_Penumbra	3	1 domain(s); cofit:TonB-linked outer membrane pro; fit:2.6(nitrogen source); +neighbor_inf	DUF	False	nitrogen source
Cola	Echvi_1208	Cola	26	0.2214139781249999	Protein of unknown function (DUF1469).	T4_Penumbra	3	1 domain(s); cofit:1-acyl-sn-glycerol-3-phosphate; fit:2.6(stress); +neighbor_inf	DUF	False	stress
Cola	Echvi_4418	Cola	26	0.2218898374999999	Protein of unknown function (DUF2911).	T4_Penumbra	3	1 domain(s); cofit:hypothetical protein | hypothe; fit:2.6(nitrogen source); +neighbor_inf	DUF	False	nitrogen source
Cola	Echvi_3193	Cola	26	0.2258036937499999	hypothetical protein	T4_Penumbra	3	1 domain(s); cofit:Uncharacterized conserved prot; fit:2.7(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3189	Cola	26	0.2275987916666666	Uncharacterized protein conserved in bacteria (DUF2188).	T4_Penumbra	3	1 domain(s); OG:OG13450; fit:2.9(nan); +neighbor_inf	DUF	False	
Cola	Echvi_2225	Cola	26	0.2283365395833333	Transposase DDE domain./Transposase domain (DUF772).	T4_Penumbra	3	1 domain(s); OG:OG13126; fit:3.2(nan); +neighbor_inf	DUF	False	
Cola	Echvi_0851	Cola	26	0.234345721875	Uncharacterized conserved protein	T4_Penumbra	3	1 domain(s); pred:TIGR00914; fit:2.9(stress); +cofit_operon,neighbor_inf	uncharacterized	False	stress
Cola	Echvi_4622	Cola	26	0.23470408125	hypothetical protein	T4_Penumbra	3	1 domain(s); pred:GldJ; fit:2.9(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3312	Cola	26	0.2434569052083333	hypothetical protein	T4_Penumbra	3	OG:OG10955; cofit:hypothetical protein | hypothe; fit:2.1(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_2984	Cola	26	0.2468856145833333	hypothetical protein	T4_Penumbra	3	OG:OG10940; cofit:Fatty acid desaturase. | Glyco; fit:2.2(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_3380	Cola	26	0.25151060625	Uncharacterized protein conserved in bacteria	T4_Penumbra	3	1 domain(s); OG:OG09747; fit:3.8(nan); +neighbor_inf	uncharacterized	False	
Cola	Echvi_0068	Cola	26	0.2532296874999999	hypothetical protein	T4_Penumbra	3	1 domain(s); pred:ABC transporter efflux protein; fit:2.2(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_4080	Cola	26	0.2533333333333333	hypothetical protein	T4_Penumbra	3	1 domain(s); OG:OG13139; fit:4.0(nan); +neighbor_inf	hypothetical	False	
Cola	Echvi_4161	Cola	26	0.2533333333333333	hypothetical protein	T4_Penumbra	3	2 domain(s); OG:OG09959; fit:4.1(nan); +synteny,neighbor_inf	hypothetical	False	
Cola	Echvi_3711	Cola	26	0.2534655020833333	hypothetical protein	T4_Penumbra	3	OG:OG09943; cofit:hypothetical protein | hypothe; fit:2.4(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0008	Cola	26	0.2561182520833334	hypothetical protein	T4_Penumbra	3	OG:OG10921; cofit:Periplasmic protease | hypothe; fit:2.5(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_2217	Cola	26	0.2571036375	hypothetical protein	T4_Penumbra	3	1 domain(s); cofit:hypothetical protein | Cell di; fit:3.7(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_1563	Cola	26	0.258741146875	Uncharacterized homolog of Blt101	T4_Penumbra	3	1 domain(s); OG:OG03362; fit:2.5(nan); +neighbor_inf	uncharacterized	False	
Cola	Echvi_0724	Cola	26	0.26398365625	hypothetical protein	T4_Penumbra	3	1 domain(s); cofit:signal peptide peptidase SppA,; fit:4.0(carbon source); +neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_3142	Cola	26	0.2649999999999999	hypothetical protein	T4_Penumbra	3	1 domain(s); cofit:GIY-YIG catalytic domain. | Pe; fit:4.1(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_1061	Cola	26	0.2685335625	hypothetical protein	T4_Penumbra	3	2 domain(s); pred:PF00270; fit:4.0(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0732	Cola	26	0.26908589375	hypothetical protein	T4_Penumbra	3	OG:OG10108; cofit:Heat shock protein | Truncated; fit:2.8(stress); +synteny,neighbor_inf	hypothetical	False	stress
Cola	Echvi_2855	Cola	26	0.27	hypothetical protein	T4_Penumbra	3	3 domain(s); pred:PF04230; fit:4.6(nitrogen source); +cofit_operon,neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0950	Cola	26	0.272439490625	hypothetical protein	T4_Penumbra	3	1 domain(s); pred:PF13692; fit:2.4(stress); +cofit_operon,neighbor_inf	hypothetical	False	stress
Cola	Echvi_0767	Cola	26	0.2748136145833333	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG10027; cofit:hypothetical protein | glutami; fit:2.1(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_3005	Cola	26	0.2753064270833333	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG13066; cofit:Predicted membrane protein | P; fit:2.1(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_4553	Cola	26	0.27564403125	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG10233; cofit:Predicted dehydrogenases and r; fit:2.0(marine broth); +synteny,neighbor_inf	hypothetical	False	marine broth
Cola	Echvi_0633	Cola	26	0.2774720677083333	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG13162; pred:Non-specific DNA-binding protein Dps / I; fit:2.1(stress); +synteny,cofit_operon,neighbor_inf	hypothetical	False	stress
Cola	Echvi_2443	Cola	26	0.27769864375	hypothetical protein	T4_Penumbra	3	OG:OG10261; pred:PF00072; fit:2.9(nitrogen source); +cofit_operon,neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0845	Cola	26	0.2777260177083333	hypothetical protein	T4_Penumbra	3	OG:OG10999; pred:K06147; fit:2.1(stress); +synteny,neighbor_inf	hypothetical	False	stress
Cola	Echvi_3832	Cola	26	0.27809978125	hypothetical protein	T4_Penumbra	3	OG:OG10938; pred:PF00977; fit:2.9(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0626	Cola	26	0.2786317708333333	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG11027; cofit:hypothetical protein | ABC-typ; fit:2.2(stress); +synteny,neighbor_inf	hypothetical	False	stress
Cola	Echvi_0617	Cola	26	0.2794686093749999	hypothetical protein	T4_Penumbra	3	OG:OG09733; pred:GldJ; fit:2.9(stress); +synteny,neighbor_inf	hypothetical	False	stress
Cola	Echvi_0058	Cola	26	0.2809352322916666	Protein of unknown function (DUF3078).	T4_Penumbra	4	1 domain(s); OG:OG10293; cofit:hypothetical protein | Zinc ca; fit:2.1(stress); +neighbor_inf	DUF	False	stress
Cola	Echvi_1538	Cola	26	0.2836692552083333	hypothetical protein	T4_Penumbra	3	OG:OG10994; cofit:hypothetical protein | ABC-typ; fit:2.1(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0404	Cola	26	0.28604945625	hypothetical protein	T4_Penumbra	3	1 domain(s); pred:PF00392; fit:2.8(carbon source); +cofit_operon,neighbor_inf	hypothetical	False	carbon source
Cola	Echvi_2971	Cola	26	0.2866725687499999	Uncharacterized conserved protein	T4_Penumbra	3	1 domain(s); pred:PF00072; fit:2.5(nitrogen source); +neighbor_inf	uncharacterized	False	nitrogen source
Cola	Echvi_1516	Cola	26	0.2879622270833333	hypothetical protein	T4_Penumbra	3	OG:OG10976; cofit:Histidinol phosphatase and rel; fit:3.5(stress); +neighbor_inf	hypothetical	False	stress
Cola	Echvi_0293	Cola	26	0.2910406135416666	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG10306; cofit:tRNA-guanine transglycosylase,; fit:2.4(nitrogen source); +synteny,neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_2624	Cola	26	0.2918311395833333	hypothetical protein	T4_Penumbra	3	OG:OG09778; pred:PF00072; fit:3.5(nitrogen source); +synteny,neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_0894	Cola	26	0.2931788677083333	Protein of unknown function (DUF3127).	T4_Penumbra	4	1 domain(s); OG:OG13135; cofit:transcription-repair coupling ; fit:2.7(stress); +neighbor_inf	DUF	False	stress
Cola	Echvi_3369	Cola	26	0.2938901677083333	Protein of unknown function (DUF2752).	T4_Penumbra	4	1 domain(s); OG:OG10178; cofit:Putative regulator of cell aut; fit:2.7(carbon source); +synteny,neighbor_inf	DUF	False	carbon source
Cola	Echvi_3443	Cola	26	0.2947028	Domain of Unknown Function (DUF349).	T4_Penumbra	4	1 domain(s); OG:OG10950; cofit:ATPase components of ABC trans; fit:2.6(stress); +synteny,neighbor_inf	DUF	False	stress
Cola	Echvi_3300	Cola	26	0.295890984375	hypothetical protein	T4_Penumbra	3	1 domain(s); pred:PF00155; fit:2.3(nitrogen source); +neighbor_inf	hypothetical	False	nitrogen source
Cola	Echvi_2253	Cola	26	0.2961214333333333	hypothetical protein	T4_Penumbra	3	OG:OG10883; cofit:hypothetical protein | hypothe; fit:3.8(nitrogen source); +synteny,cofit_operon,neighbor_inf	hypothetical	False	nitrogen source
