orgId	locusId	gene_cluster_id	n_species	breadth_class	s_pangenome	s_pangenome_v2	breadth_subscore_orig	breadth_subscore_new	total_score	total_score_v2	rank_orig	rank_v2	rank_change
Miya	11504643				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789397				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647005				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504642				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504647				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789401				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647009				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504646				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32645				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772454				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630062				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487699				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS30105				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772453				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647010				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789402				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789400				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647011				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789403				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504649				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647012				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789404				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789399				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504645				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647008				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504648				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646987				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789379				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504625				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS31535				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS31305				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS30660				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS30565				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646988				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789380				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789375				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_00070				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_00069				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504621				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646984				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789376				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_1204				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_1309				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_1316				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_1575				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789396				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646983				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaUW163	UW163_RS01155				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_00174				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504622				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaUW163	UW163_RS00035				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaUW163	UW163_RS24270				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaUW163	UW163_RS24265				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS24765				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaPSI07	RPSI07_RS24745				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504623				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789377				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646985				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaUW163	UW163_RS24295				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS31745				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS31620				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS31605				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487704				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630067				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772459				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487705				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4446				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4528				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4582				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487701				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32210				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32145				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32065				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32020				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487700				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32660				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772470				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630078				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS32245				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS33235				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS33255				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630066				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630064				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772457				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630065				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaUW163	UW163_RS25400				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487702				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS31370				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS31500				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS31580				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772456				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487703				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630061				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487698				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772452				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630060				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487697				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32260				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Korea	Ga0059261_2927				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772458				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32545				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4137				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4118				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo3_N2E3	AO353_00175				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS27535				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS33095				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772455				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630063				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32535				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4781				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4760				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Btheta	350066				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Btheta	350062				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4745				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4725				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4637				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32575				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772469				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630077				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Btheta	349811				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_5284				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_5247				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_5005				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_4855				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS32570				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487715				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Ponti	CA264_20230				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Ponti	CA264_18420				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772440				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487686				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05627				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05481				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05470				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05448				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05447				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05423				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS13905				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS13840				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS13720				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS19075				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS21165				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646976				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05015				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05024				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05036				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05848				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05862				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05894				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04769				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS20530				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04963				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04991				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS18170				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS18480				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS18665				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS18675				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaUW163	UW163_RS24580				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS20065				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04856				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS12380				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS23885				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06339				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06179				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06178				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06173				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06162				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06155				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS18765				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
HerbieS	HSERO_RS17535				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_325				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_385				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_393				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06428				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06391				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05177				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05245				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05257				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05422				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630048				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629998				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772390				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487636				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06366				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772391				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487637				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630000				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487685				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772439				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
BFirm	BPHYT_RS13445				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
pseudo6_N2E2	Pf6N2E2_412				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_06349				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629999				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789339				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646947				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504584				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789338				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646946				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504583				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630011				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487648				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772402				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630010				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487647				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772401				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630009				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487646				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS15485				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaUW163	UW163_RS08655				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_03950				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_03994				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04136				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04238				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_04379				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_871				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS17505				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS15050				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS15745				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS15925				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS17000				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789355				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646963				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772403				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487649				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS15010				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Pedo557	CA265_RS17725				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504599				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646962				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789354				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504600				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05151				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05081				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Burk376	H281DRAFT_05076				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_2016				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_1999				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_1974				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
acidovorax_3H11	Ac3H11_1807				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaGMI1000	RS_RS26640				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaGMI1000	RS_RS26505				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaGMI1000	RS_RS26475				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
RalstoniaGMI1000	RS_RS26440				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504585				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646948				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646943				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789335				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504581				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646944				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789336				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504582				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504580				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789337				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504663				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647026				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789418				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11504664				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11647027				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789419				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11789334				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Miya	11646945				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11280				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11270				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS11235				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772423				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11772383				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11629991				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487628				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Putida	PP_5438				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
azobra	AZOBR_RS12125				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_01265				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03947				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03946				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Caulo	CCNA_03956				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11487665				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
Dino	11630028				0.0	0.0	0.5	0.025	0.0875	0.08750000000000002	14939	14459	480
