orgId	locusId	desc	annotation_class	max_abs_fit	top_condition_class	top_condition_fit	n_specific_phenotypes	n_condition_classes	gene_cluster_id	is_core	is_auxiliary	module	module_prediction	OG_id	og_n_organisms	essentiality_class	is_essential_dark	essential_prediction	n_domains	domain_names	top_cofit_partners	top_cofit_score	s_fitness	s_conservation	s_inference	s_pangenome	s_biogeographic	s_tractability	total_score
Koxy	BWI76_RS16210	hypothetical protein	hypothetical	2.4817219			0										False						0.3102152375	0.0	0.2	0.0	0.0	0.7	0.187553809375
Marino	GFF2516	hypothetical protein	hypothetical	2.4807496			0										False						0.3100937	0.0	0.2	0.0	0.0	0.7	0.18752342500000002
Magneto	AMB_RS21340	DUF1800 domain-containing protein	DUF				0							OG01868	12.0	variably_essential	True		1.0	DUF1800			0.15	0.55	0.15	0.0	0.0	0.1	0.18750000000000003
pseudo1_N1B4	Pf1N1B4_1801	hypothetical protein	hypothetical				0		NZ_AKJE01000118.1_13	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc00958	hypothetical protein	hypothetical				0		NZ_WISC01000012.1_45	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc00284	hypothetical protein	hypothetical				0		NZ_RPID01000012.1_113	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc00193	hypothetical protein	hypothetical				0		NZ_RPKU01000113.1_4	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_2737	hypothetical protein	hypothetical				0		NZ_JACNAS010000002.1_163	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_2789	hypothetical protein	hypothetical				0		NZ_NIWT01000001.1_306	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_2859	hypothetical protein	hypothetical				0		NZ_NIWT01000001.1_228	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo5_N2C3_1	AO356_04190	hypothetical protein	hypothetical				0		NZ_JACNDT010000002.1_613	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_4120	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_2827	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_4152	FIG00963947: hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_2788	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5241	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_367	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_4277	hypothetical protein	hypothetical				0		NZ_NIWT01000002.1_225	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_4942	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_2002	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_2565	hypothetical protein	hypothetical				0		NZ_CP019398.1_3683	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_2407	hypothetical protein	hypothetical				0		NZ_JACNAS010000002.1_486	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5246	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_7	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_2563	hypothetical protein	hypothetical				0		NZ_JACNDX010000043.1_38	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMa0783	hypothetical protein	hypothetical				0		NC_020527.1_439	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMa0285	hypothetical protein	hypothetical				0		NZ_FNOO01000003.1_264	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
MR1	203975	hypothetical protein (NCBI ptt file)	hypothetical				0		NC_004349.1_173	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_330	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_1680	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_331	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_1681	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMa1678	hypothetical protein	hypothetical				0		NZ_ATZC01000014.1_107	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo5_N2C3_1	AO356_01070	hypothetical protein	hypothetical				0		NZ_JACNDD010000228.1_1	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc03041	hypothetical protein	hypothetical				0		NZ_WIRX01000067.1_21	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS25150	hypothetical protein	hypothetical				0		NZ_VOJB01000058.1_1	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5276	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_322	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_1989	hypothetical protein	hypothetical				0		NZ_CABVHL010000002.1_51	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_3488	hypothetical protein	hypothetical				0		NZ_JACNAS010000001.1_608	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_4344	hypothetical protein	hypothetical				0		NZ_AKJE01000022.1_7	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_3922	hypothetical protein	hypothetical				0		NZ_NIWT01000002.1_571	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_3768	hypothetical protein	hypothetical				0		NZ_JAGYGG010000023.1_52	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5789	hypothetical protein	hypothetical				0		NZ_MOBL01000001.1_315	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5373	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_179	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5379	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_191	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5388	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_165	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF145	conserved hypothetical protein, membrane	hypothetical				0		NC_017506.1_148	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF3615	conserved hypothetical protein, secreted	hypothetical				0		NZ_CP076686.1_222	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF2979	hypothetical protein	hypothetical				0		NC_017506.1_2915	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5936	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_1224	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS10200	hypothetical protein	hypothetical				0		NZ_CABEJA010000001.1_49	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS10410	hypothetical protein	hypothetical				0		LDZM01000015.1_40	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS11420	hypothetical protein	hypothetical				0		NZ_VNUA01000033.1_47	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS02100	hypothetical protein	hypothetical				0		NZ_LR607367.1_3934	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS00860	hypothetical protein	hypothetical				0		NZ_CP080008.1_2965	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS01460	hypothetical protein	hypothetical				0		NZ_LR607367.1_4132	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SM_b20517	hypothetical protein	hypothetical				0		NZ_RPKB01000236.1_1	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SM_b20061	hypothetical protein	hypothetical				0		NZ_KI421518.1_4979	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SM_b21032	hypothetical protein	hypothetical				0		NZ_RPIO01000116.1_16	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_754	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_519	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc03263	hypothetical protein	hypothetical				0		NZ_WISU01000061.1_11	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc04409	hypothetical protein	hypothetical				0		NZ_RPHS01000016.1_22	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_3307	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_3624	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_3423	hypothetical protein	hypothetical				0		NZ_AKJE01000044.1_60	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_3951	hypothetical protein	hypothetical				0		NZ_JACVBI010000001.1_142	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc05007	hypothetical protein	hypothetical				0		NZ_RPMN01000009.1_81	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5696	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_985	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_33	hypothetical protein	hypothetical				0		NZ_JACNAS010000001.1_2314	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_119	hypothetical protein	hypothetical				0		NZ_CP019398.1_521	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5485	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_28	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5488	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_344	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5412	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_232	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5418	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_127	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5419	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_124	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5421	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_247	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5424	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_250	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5482	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_33	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5535	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_420	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5543	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_426	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5547	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_421	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5559	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_452	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5569	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_388	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5318	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_255	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SM_b21685	hypothetical protein	hypothetical				0		NZ_RPJQ01000006.1_119	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF4276	hypothetical protein	hypothetical				0		NC_017508.1_37	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc05010	hypothetical protein	hypothetical				0		NZ_JAMKQB010000102.1_113	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF77	hypothetical protein	hypothetical				0		NZ_CP076686.1_901	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF105	conserved hypothetical protein	hypothetical				0		NZ_CP076686.1_928	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS12030	hypothetical protein	hypothetical				0		NZ_QKOQ01000002.1_276	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5326	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_127	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5328	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_129	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5332	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_236	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5337	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_139	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5338	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_228	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5341	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_225	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5345	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_221	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5347	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_219	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMa0625	hypothetical protein	hypothetical				0		NZ_CP009145.1_1182	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5358	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_160	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5364	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_203	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5319	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_253	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5372	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_191	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMa2055	hypothetical protein	hypothetical				0		NZ_RPIP01000022.1_49	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SM_b20038	hypothetical protein	hypothetical				0		NZ_JAFNIM010000003.1_271	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF329	hypothetical protein	hypothetical				0		NC_017506.1_324	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMa1783	hypothetical protein	hypothetical				0		NZ_RDQX01000054.1_20	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS14085	hypothetical protein	hypothetical				0		NZ_WUMF01000001.1_402	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS14360	hypothetical protein	hypothetical				0		NZ_JAFHGN010000057.1_8	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo5_N2C3_1	AO356_19995	hypothetical protein	hypothetical				0		NZ_JACNDT010000001.1_938	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS14425	hypothetical protein	hypothetical				0		NZ_LR607367.1_5284	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF2026	hypothetical protein	hypothetical				0		NZ_CP076686.1_2776	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF2028	hypothetical protein	hypothetical				0		NZ_CP076686.1_2778	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF2030	hypothetical protein	hypothetical				0		NZ_CP076686.1_2780	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5390	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_163	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5394	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_159	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5339	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_227	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5285	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_58	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5287	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_64	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5290	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_71	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5303	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_90	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5315	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_107	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5316	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_258	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_974	hypothetical protein	hypothetical				0		NZ_NIWT01000005.1_254	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_1182	hypothetical protein	hypothetical				0		NZ_LKBJ01000002.1_1166	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc00578	hypothetical protein	hypothetical				0		NZ_RPKD01000099.1_9	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS15820	hypothetical protein	hypothetical				0		NZ_CP089395.1_2909	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS07140	hypothetical protein	hypothetical				0		NZ_WUMF01000005.1_82	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SM_b21701	hypothetical protein	hypothetical				0		NZ_JAMKQB010000102.1_113	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SM_b20596	hypothetical protein	hypothetical				0		NZ_RPIO01000092.1_1	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo5_N2C3_1	AO356_28075	hypothetical protein	hypothetical				0		NZ_JACNDD010000097.1_9	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS10125	hypothetical protein	hypothetical				0		NZ_VJXS01000006.1_143	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS10165	hypothetical protein	hypothetical				0		NZ_VJXS01000006.1_152	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS10175	hypothetical protein	hypothetical				0		NZ_VLMB01000023.1_93	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SM_b20090	hypothetical protein	hypothetical				0		NZ_WIRL01000093.1_31	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
MR1	203882	hypothetical protein (NCBI)	hypothetical				0		NC_004349.1_57	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5491	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_351	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5526	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_451	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5528	hypothetical protein	hypothetical				0		NZ_JACNDV010000002.1_448	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5534	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_418	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5471	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_320	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_5474	hypothetical protein	hypothetical				0		NZ_LUKJ01000002.1_327	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMa5038	hypothetical protein	hypothetical				0		NZ_RPLB01000008.1_10	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_4858	hypothetical protein	hypothetical				0		NZ_JAGYGG010000003.1_43	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF717	conserved hypothetical protein	hypothetical				0		NZ_JAHXRN010000005.1_273	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF719	hypothetical protein	hypothetical				0		NZ_JAHXRN010000005.1_271	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo5_N2C3_1	AO356_11560	hypothetical protein	hypothetical				0		NZ_JACVAH010000009.1_142	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo5_N2C3_1	AO356_13180	hypothetical protein	hypothetical				0		NZ_CP012831.1_2636	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF707	conserved hypothetical protein	hypothetical				0		NC_017506.1_687	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF2033	hypothetical protein	hypothetical				0		NZ_CP076686.1_2783	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc05002	hypothetical protein	hypothetical				0		NZ_JAMKQB010000102.1_113	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_4618	hypothetical protein	hypothetical				0		NZ_LUKJ01000003.1_4619	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo13_GW456_L13	PfGW456L13_3177	hypothetical protein	hypothetical				0		NZ_LKBJ01000002.1_3156	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc05004	hypothetical protein	hypothetical				0		NZ_JAMKQB010000102.1_113	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_3293	hypothetical protein	hypothetical				0		NZ_LUKJ01000003.1_3298	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_2900	hypothetical protein	hypothetical				0		NZ_JACNDV010000001.1_4032	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
pseudo1_N1B4	Pf1N1B4_2509	hypothetical protein	hypothetical				0		NZ_LUKJ01000003.1_2523	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMa0747	hypothetical protein	hypothetical				0		NZ_ATYP01000147.1_3	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Smeli	SMc01210	hypothetical protein	hypothetical				0		NZ_RPHL01000034.1_31	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS15855	hypothetical protein	hypothetical				0		NZ_CP051427.1_1372	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Koxy	BWI76_RS19675	hypothetical protein	hypothetical				0		NZ_JAKCMN010000039.1_36	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF998	hypothetical protein	hypothetical				0		JANSXQ010000004.1_185	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
Marino	GFF1271	hypothetical protein	hypothetical				0		NZ_RJUQ01000018.1_1	False	True						True						0.15	0.0	0.2	0.4	0.0	0.5	0.1875
azobra	AZOBR_RS23610	hypothetical protein	hypothetical	3.7573664			0										False						0.4696708	0.0	0.2	0.0	0.0	0.3	0.1874177
Smeli	SM_b20540	hypothetical protein	hypothetical	2.4639888			0										False						0.3079986	0.0	0.2	0.0	0.0	0.7	0.18699965000000002
Kang	B158DRAFT_0619	hypothetical protein	hypothetical	2.4612844	stress	2.4612844	0	1.0									False				ATP-dependent Clp protease ATP-binding subunit ClpA (EC 3.4.21.92) | Membrane proteins related to metalloendopeptidases | Xaa-Pro aminopeptidase	0.765572341486983	0.40766055	0.0	0.2	0.0	0.0	0.44999999999999996	0.1869151375
Cola	Echvi_2402	hypothetical protein	hypothetical	2.4582314	carbon source	1.4736253	0	1.0									False				Serine acetyltransferase | Esterase/lipase | Phenylalanine-4-hydroxylase	0.426492178723821	0.40727892499999996	0.0	0.2	0.0	0.0	0.44999999999999996	0.18681973125
Cola	Echvi_2184	hypothetical protein	hypothetical	2.2950523	nitrogen source	2.2950523	0	1.0				M028	PF00072				False						0.3868815375	0.0	0.3	0.0	0.0	0.3	0.186720384375
